artista,artista_link,bandeira
"Abel Toty","https://www.cifras.com.br/abel-toty","https://www.e-chords.com/t/f3.gif"
"Abel Ullon","https://www.cifras.com.br/abel-ullon","https://www.e-chords.com/t/f68.gif"
"Abel Velásquez","https://www.cifras.com.br/abel-velasquez","https://www.e-chords.com/t/f68.gif"
"Abel Velazquez","https://www.cifras.com.br/abel-velazquez","https://www.e-chords.com/t/f25.gif"
"Abel Zabala","https://www.cifras.com.br/abel-zabala","https://www.e-chords.com/t/f25.gif"
"Abel Zavala","https://www.cifras.com.br/abel-zavala","https://www.e-chords.com/t/f6.gif"
"Abelardo Epuyén","https://www.cifras.com.br/abelardo-epuyen","https://www.e-chords.com/t/f68.gif"
"Abelhudos","https://www.cifras.com.br/abelhudos","https://www.e-chords.com/t/f1.gif"
"Abençoar","https://www.cifras.com.br/abencoar","https://www.e-chords.com/t/f1.gif"
"Abhijeet","https://www.cifras.com.br/abhijeet","https://www.e-chords.com/t/f46.gif"
"Abi","https://www.cifras.com.br/abi","https://www.e-chords.com/t/f1.gif"
"Abian Kenneth","https://www.cifras.com.br/abian-kenneth","https://www.e-chords.com/t/f1.gif"
"Abidaiã Paz","https://www.cifras.com.br/abidaia-paz","https://www.e-chords.com/t/f1.gif"
"Abigail","https://www.cifras.com.br/abigail","https://www.e-chords.com/t/f3.gif"
"Abigail Araujo","https://www.cifras.com.br/abigail-araujo","https://www.e-chords.com/t/f1.gif"
"Abigail Breslin","https://www.cifras.com.br/abigail-breslin","https://www.e-chords.com/t/f10.gif"
"Abigail Pires","https://www.cifras.com.br/abigail-pires","https://www.e-chords.com/t/f1.gif"
"Abigail Washburn","https://www.cifras.com.br/abigail-washburn","https://www.e-chords.com/t/f10.gif"
"Abigail Williams","https://www.cifras.com.br/abigail-williams","https://www.e-chords.com/t/f68.gif"
"Abigor","https://www.cifras.com.br/abigor","https://www.e-chords.com/t/f68.gif"
"Abílio","https://www.cifras.com.br/abilio","https://www.e-chords.com/t/f1.gif"
"Abilio e Eduardo","https://www.cifras.com.br/abilio-e-eduardo","https://www.e-chords.com/t/f1.gif"
"Abílio Farias","https://www.cifras.com.br/abilio-farias","https://www.e-chords.com/t/f1.gif"
"Abílio Manoel","https://www.cifras.com.br/abilio-manoel","https://www.e-chords.com/t/f1.gif"
"Abilio Varella","https://www.cifras.com.br/abilio-varella","https://www.e-chords.com/t/f1.gif"
"Abimar Junior","https://www.cifras.com.br/abimar-junior","https://www.e-chords.com/t/f68.gif"
"Abiner Leal","https://www.cifras.com.br/abiner-leal","https://www.e-chords.com/t/f1.gif"
"Abingdon Boys School","https://www.cifras.com.br/abingdon-boys-school","https://www.e-chords.com/t/f9.gif"
"Abner Bueno","https://www.cifras.com.br/abner-bueno","https://www.e-chords.com/t/f1.gif"
"Abner Caprini","https://www.cifras.com.br/abner-caprini","https://www.e-chords.com/t/f1.gif"
"Abner Dylan","https://www.cifras.com.br/abner-dylan","https://www.e-chords.com/t/f1.gif"
"Abner Himely","https://www.cifras.com.br/abner-himely","https://www.e-chords.com/t/f68.gif"
"Abner Jay","https://www.cifras.com.br/abner-jay","https://www.e-chords.com/t/f25.gif"
"Abner Santos","https://www.cifras.com.br/abner-santos","https://www.e-chords.com/t/f1.gif"
"Abner Souza","https://www.cifras.com.br/abner-souza","https://www.e-chords.com/t/f1.gif"
"Abney Park","https://www.cifras.com.br/abney-park","https://www.e-chords.com/t/f68.gif"
"Abolisamba","https://www.cifras.com.br/abolisamba","https://www.e-chords.com/t/f1.gif"
"Aborto de Unicórnio","https://www.cifras.com.br/aborto-de-unicornio","https://www.e-chords.com/t/f1.gif"
"Aborto Elétrico","https://www.cifras.com.br/aborto-eletrico","https://www.e-chords.com/t/f1.gif"
"Abou e Os Caras da Terra","https://www.cifras.com.br/abou-e-os-caras-da-terra","https://www.e-chords.com/t/f1.gif"
"About A Mile","https://www.cifras.com.br/about-a-mile","https://www.e-chords.com/t/f68.gif"
"About Wayne","https://www.cifras.com.br/about-wayne","https://www.e-chords.com/t/f68.gif"
"Above & Beyond","https://www.cifras.com.br/above-beyond","https://www.e-chords.com/t/f68.gif"
"Above and Beyond","https://www.cifras.com.br/above-and-beyond","https://www.e-chords.com/t/f2.gif"
"Above The Golden State","https://www.cifras.com.br/above-the-golden-state","https://www.e-chords.com/t/f68.gif"
"ABR 3","https://www.cifras.com.br/abr-3","https://www.e-chords.com/t/f1.gif"
"Abra","https://www.cifras.com.br/abra","https://www.e-chords.com/t/f68.gif"
"Abraão Alencar","https://www.cifras.com.br/abraao-alencar","https://www.e-chords.com/t/f1.gif"
"Abraão Costa","https://www.cifras.com.br/abraao-costa","https://www.e-chords.com/t/f68.gif"
"Abracadabra","https://www.cifras.com.br/abracadabra","https://www.e-chords.com/t/f3.gif"
"Abraham","https://www.cifras.com.br/abraham","https://www.e-chords.com/t/f26.gif"
"Abraham Boba","https://www.cifras.com.br/abraham-boba","https://www.e-chords.com/t/f68.gif"
"Abraham Lane","https://www.cifras.com.br/abraham-lane","https://www.e-chords.com/t/f68.gif"
"Abraham Mateo","https://www.cifras.com.br/abraham-mateo","https://www.e-chords.com/t/f68.gif"
"Abraham Osorio","https://www.cifras.com.br/abraham-osorio","https://www.e-chords.com/t/f68.gif"
"Abraham Plata","https://www.cifras.com.br/abraham-plata","https://www.e-chords.com/t/f68.gif"
"Abraham Ramírez","https://www.cifras.com.br/abraham-ramirez","https://www.e-chords.com/t/f1.gif"
"Abraham Vazquez","https://www.cifras.com.br/abraham-vazquez","https://www.e-chords.com/t/f68.gif"
"Abraham Velasquez","https://www.cifras.com.br/abraham-velasquez","https://www.e-chords.com/t/f68.gif"
"Abraham Velazquez","https://www.cifras.com.br/abraham-velazquez","https://www.e-chords.com/t/f26.gif"
"Abraham Zlatan","https://www.cifras.com.br/abraham-zlatan","https://www.e-chords.com/t/f1.gif"
"Abrakazum","https://www.cifras.com.br/abrakazum","https://www.e-chords.com/t/f1.gif"
"Abramo Machado e Felipe Araujo","https://www.cifras.com.br/abramo-machado-e-felipe-araujo","https://www.e-chords.com/t/f1.gif"
"Abrasantia","https://www.cifras.com.br/abrasantia","https://www.e-chords.com/t/f1.gif"
"Abrek","https://www.cifras.com.br/abrek","https://www.e-chords.com/t/f6.gif"
"Abreviar","https://www.cifras.com.br/abreviar","https://www.e-chords.com/t/f1.gif"
"Abrigo Central","https://www.cifras.com.br/abrigo-central","https://www.e-chords.com/t/f1.gif"
"Abril","https://www.cifras.com.br/abril","https://www.e-chords.com/t/f1.gif"
"Abril a Mil","https://www.cifras.com.br/abril-a-mil","https://www.e-chords.com/t/f27.gif"
"Abrupto Grande","https://www.cifras.com.br/abrupto-grande","https://www.e-chords.com/t/f68.gif"
"Abs-cbn Artists","https://www.cifras.com.br/abs-cbn-artists","https://www.e-chords.com/t/f68.gif"
"Absentmindedly","https://www.cifras.com.br/absentmindedly","https://www.e-chords.com/t/f68.gif"
"Absofacto","https://www.cifras.com.br/absofacto","https://www.e-chords.com/t/f68.gif"
"Abstract Shadows","https://www.cifras.com.br/abstract-shadows","https://www.e-chords.com/t/f68.gif"
"Abstuerzende Brieftauben","https://www.cifras.com.br/abstuerzende-brieftauben","https://www.e-chords.com/t/f68.gif"
"Absynthe Minded","https://www.cifras.com.br/absynthe-minded","https://www.e-chords.com/t/f47.gif"
"Absyntho","https://www.cifras.com.br/absyntho","https://www.e-chords.com/t/f1.gif"
"Abu Al Ghazali","https://www.cifras.com.br/abu-al-ghazali","https://www.e-chords.com/t/f68.gif"
"Abuelos de la Nada","https://www.cifras.com.br/abuelos-de-la-nada","https://www.e-chords.com/t/f27.gif"
"Abundant Life Music","https://www.cifras.com.br/abundant-life-music","https://www.e-chords.com/t/f10.gif"
"Abundante Chuva","https://www.cifras.com.br/abundante-chuva","https://www.e-chords.com/t/f1.gif"
"Abuse Rock","https://www.cifras.com.br/abuse-rock","https://www.e-chords.com/t/f1.gif"
"Abutres","https://www.cifras.com.br/abutres","https://www.e-chords.com/t/f1.gif"
"Abyssinians","https://www.cifras.com.br/abyssinians","https://www.e-chords.com/t/f2.gif"
"AC Music","https://www.cifras.com.br/ac-music","https://www.e-chords.com/t/f1.gif"
"AC/DC","https://www.cifras.com.br/acdc","https://www.e-chords.com/t/f12.gif"
"Aca Lukas","https://www.cifras.com.br/aca-lukas","https://www.e-chords.com/t/f25.gif"
"Aca Seca Trío","https://www.cifras.com.br/aca-seca-trio","https://www.e-chords.com/t/f68.gif"
"Acácio o Ferinha da Bahia","https://www.cifras.com.br/acacio-o-ferinha-da-bahia","https://www.e-chords.com/t/f1.gif"
"Academia da Berlinda","https://www.cifras.com.br/academia-da-berlinda","https://www.e-chords.com/t/f1.gif"
"Académica Palanca","https://www.cifras.com.br/academica-palanca","https://www.e-chords.com/t/f3.gif"
"Acadêmicos da Asa Norte","https://www.cifras.com.br/academicos-da-asa-norte","https://www.e-chords.com/t/f1.gif"
"Acadêmicos do Tucuruvi","https://www.cifras.com.br/academicos-do-tucuruvi","https://www.e-chords.com/t/f1.gif"
"Acantonavolley","https://www.cifras.com.br/acantonavolley","https://www.e-chords.com/t/f1.gif"
"Acapulco Tropical","https://www.cifras.com.br/acapulco-tropical","https://www.e-chords.com/t/f6.gif"
"Acaso","https://www.cifras.com.br/acaso","https://www.e-chords.com/t/f1.gif"
"Accept","https://www.cifras.com.br/accept","https://www.e-chords.com/t/f7.gif"
"Acceptance","https://www.cifras.com.br/acceptance","https://www.e-chords.com/t/f10.gif"
"Acceso Oeste","https://www.cifras.com.br/acceso-oeste","https://www.e-chords.com/t/f68.gif"
"Accioly Neto","https://www.cifras.com.br/accioly-neto","https://www.e-chords.com/t/f1.gif"
"Acda En De Munnik","https://www.cifras.com.br/acda-en-de-munnik","https://www.e-chords.com/t/f53.gif"
"ACE","https://www.cifras.com.br/ace","https://www.e-chords.com/t/f68.gif"
"Ace Enders","https://www.cifras.com.br/ace-enders","https://www.e-chords.com/t/f25.gif"
"Ace Frehley","https://www.cifras.com.br/ace-frehley","https://www.e-chords.com/t/f68.gif"
"Ace Libre Of Never The Strangers","https://www.cifras.com.br/ace-libre-of-never-the-strangers","https://www.e-chords.com/t/f68.gif"
"Ace of Base","https://www.cifras.com.br/ace-of-base","https://www.e-chords.com/t/f15.gif"
"Ace Tee","https://www.cifras.com.br/ace-tee","https://www.e-chords.com/t/f68.gif"
"Ace Wilder","https://www.cifras.com.br/ace-wilder","https://www.e-chords.com/t/f68.gif"
"Aceito Sugestão","https://www.cifras.com.br/aceito-sugestao","https://www.e-chords.com/t/f1.gif"
"Aceituna sin Hueso","https://www.cifras.com.br/aceituna-sin-hueso","https://www.e-chords.com/t/f16.gif"
"Acesso","https://www.cifras.com.br/acesso","https://www.e-chords.com/t/f1.gif"
"Acha Septriasa","https://www.cifras.com.br/acha-septriasa","https://www.e-chords.com/t/f68.gif"
"Achados Perdidos","https://www.cifras.com.br/achados-perdidos","https://www.e-chords.com/t/f1.gif"
"Achey","https://www.cifras.com.br/achey","https://www.e-chords.com/t/f68.gif"
"Achik Spin","https://www.cifras.com.br/achik-spin","https://www.e-chords.com/t/f68.gif"
"Achikoria","https://www.cifras.com.br/achikoria","https://www.e-chords.com/t/f3.gif"
"Achim Reichel","https://www.cifras.com.br/achim-reichel","https://www.e-chords.com/t/f7.gif"
"Acho Estol","https://www.cifras.com.br/acho-estol","https://www.e-chords.com/t/f68.gif"
"Acho Que Estou Gostando de Você","https://www.cifras.com.br/acho-que-estou-gostando-de-voce","https://www.e-chords.com/t/f1.gif"
"Acid Bath","https://www.cifras.com.br/acid-bath-","https://www.e-chords.com/t/f10.gif"
"Acidental","https://www.cifras.com.br/acidental","https://www.e-chords.com/t/f1.gif"
"Acidente","https://www.cifras.com.br/acidente","https://www.e-chords.com/t/f1.gif"
"Acido Folklórico","https://www.cifras.com.br/acido-folklorico","https://www.e-chords.com/t/f17.gif"
"Acioly Neto","https://www.cifras.com.br/acioly-neto","https://www.e-chords.com/t/f1.gif"
"Aclive RK","https://www.cifras.com.br/aclive-rk","https://www.e-chords.com/t/f1.gif"
"Aco Pejović","https://www.cifras.com.br/aco-pejovi-263;","https://www.e-chords.com/t/f25.gif"
"Aco Pejovic","https://www.cifras.com.br/aco-pejovic","https://www.e-chords.com/t/f25.gif"
"Acollective","https://www.cifras.com.br/acollective","https://www.e-chords.com/t/f68.gif"
"Acorazado Potemkin","https://www.cifras.com.br/acorazado-potemkin","https://www.e-chords.com/t/f68.gif"
"Acorde de Novo","https://www.cifras.com.br/acorde-de-novo","https://www.e-chords.com/t/f1.gif"
"Acoustic Alchemy","https://www.cifras.com.br/acoustic-alchemy","https://www.e-chords.com/t/f10.gif"
"Acousticbrony","https://www.cifras.com.br/acousticbrony","https://www.e-chords.com/t/f68.gif"
"Acquire The Fire","https://www.cifras.com.br/acquire-the-fire","https://www.e-chords.com/t/f10.gif"
"Acrassicauda","https://www.cifras.com.br/acrassicauda","https://www.e-chords.com/t/f43.gif"
"Across Five Aprils","https://www.cifras.com.br/across-five-aprils","https://www.e-chords.com/t/f68.gif"
"Across Of Dark","https://www.cifras.com.br/across-of-dark","https://www.e-chords.com/t/f1.gif"
"Across the Sky","https://www.cifras.com.br/across-the-sky","https://www.e-chords.com/t/f10.gif"
"Across The Universe","https://www.cifras.com.br/across-the-universe","https://www.e-chords.com/t/f68.gif"
"Act","https://www.cifras.com.br/act","https://www.e-chords.com/t/f68.gif"
"Act As If","https://www.cifras.com.br/act-as-if","https://www.e-chords.com/t/f10.gif"
"Action Item","https://www.cifras.com.br/action-item","https://www.e-chords.com/t/f10.gif"
"Active Child","https://www.cifras.com.br/active-child","https://www.e-chords.com/t/f68.gif"
"Actos 2","https://www.cifras.com.br/actos-2","https://www.e-chords.com/t/f1.gif"
"Acústica","https://www.cifras.com.br/acustica","https://www.e-chords.com/t/f60.gif"
"Acústica 7","https://www.cifras.com.br/acustica-7","https://www.e-chords.com/t/f68.gif"
"Acústico A3","https://www.cifras.com.br/acustico-a3","https://www.e-chords.com/t/f1.gif"
"Acustico D3","https://www.cifras.com.br/acustico-d3","https://www.e-chords.com/t/f1.gif"
"Acustico Montoya","https://www.cifras.com.br/acustico-montoya","https://www.e-chords.com/t/f1.gif"
"Acústico Reggae","https://www.cifras.com.br/acustico-reggae","https://www.e-chords.com/t/f1.gif"
"Acústicos & Valvulados","https://www.cifras.com.br/acusticos-valvulados","https://www.e-chords.com/t/f1.gif"
"Acustika","https://www.cifras.com.br/acustika","https://www.e-chords.com/t/f1.gif"
"Ad Rock FC","https://www.cifras.com.br/ad-rock-fc","https://www.e-chords.com/t/f1.gif"
"Ad Vanderveen","https://www.cifras.com.br/ad-vanderveen","https://www.e-chords.com/t/f7.gif"
"Ada Band","https://www.cifras.com.br/ada-band","https://www.e-chords.com/t/f48.gif"
"Ada de Castro","https://www.cifras.com.br/ada-de-castro","https://www.e-chords.com/t/f1.gif"
"Ada Falcón","https://www.cifras.com.br/ada-falcon","https://www.e-chords.com/t/f27.gif"
"ADAI Ministerio de Louvor","https://www.cifras.com.br/adai-ministerio-de-louvor","https://www.e-chords.com/t/f1.gif"
"ADAI Music","https://www.cifras.com.br/adai-music","https://www.e-chords.com/t/f1.gif"
"Adailton Campos","https://www.cifras.com.br/adailton-campos","https://www.e-chords.com/t/f1.gif"
"Adailton Matos","https://www.cifras.com.br/adailton-matos","https://www.e-chords.com/t/f1.gif"
"Adair Cardoso","https://www.cifras.com.br/adair-cardoso","https://www.e-chords.com/t/f1.gif"
"Adair de Freitas","https://www.cifras.com.br/adair-de-freitas","https://www.e-chords.com/t/f1.gif"
"Adair Elizalde","https://www.cifras.com.br/adair-elizalde","https://www.e-chords.com/t/f6.gif"
"Adair Lion","https://www.cifras.com.br/adair-lion","https://www.e-chords.com/t/f25.gif"
"Adalberto Alvarez","https://www.cifras.com.br/adalberto-alvarez","https://www.e-chords.com/t/f68.gif"
"Adalberto e Adriano","https://www.cifras.com.br/adalberto-e-adriano","https://www.e-chords.com/t/f1.gif"
"Adalciney Rios","https://www.cifras.com.br/adalciney-rios","https://www.e-chords.com/t/f1.gif"
"Adalita","https://www.cifras.com.br/adalita","https://www.e-chords.com/t/f68.gif"
"Adalmario","https://www.cifras.com.br/adalmario","https://www.e-chords.com/t/f1.gif"
"Adalton França","https://www.cifras.com.br/adalton-franca","https://www.e-chords.com/t/f1.gif"
"Adalvenon","https://www.cifras.com.br/adalvenon","https://www.e-chords.com/t/f1.gif"
"Adam Again","https://www.cifras.com.br/adam-again","https://www.e-chords.com/t/f14.gif"
"Adam And The Ants","https://www.cifras.com.br/adam-and-the-ants","https://www.e-chords.com/t/f2.gif"
"Adam Ant","https://www.cifras.com.br/adam-ant","https://www.e-chords.com/t/f2.gif"
"Adam Barnes","https://www.cifras.com.br/adam-barnes","https://www.e-chords.com/t/f68.gif"
"Adam Brand","https://www.cifras.com.br/adam-brand","https://www.e-chords.com/t/f12.gif"
"Adam Cappa","https://www.cifras.com.br/adam-cappa","https://www.e-chords.com/t/f10.gif"
"Adam Carroll","https://www.cifras.com.br/adam-carroll","https://www.e-chords.com/t/f10.gif"
"Adam Cohen","https://www.cifras.com.br/adam-cohen","https://www.e-chords.com/t/f14.gif"
"Adam Daniel","https://www.cifras.com.br/adam-daniel","https://www.e-chords.com/t/f68.gif"
"Adam Dodd","https://www.cifras.com.br/adam-dodd","https://www.e-chords.com/t/f68.gif"
"Adam Doleac","https://www.cifras.com.br/adam-doleac","https://www.e-chords.com/t/f68.gif"
"Adam Durica","https://www.cifras.com.br/adam-durica","https://www.e-chords.com/t/f68.gif"
"Adam Eckersley Band","https://www.cifras.com.br/adam-eckersley-band","https://www.e-chords.com/t/f68.gif"
"Adam Ezra Group","https://www.cifras.com.br/adam-ezra-group","https://www.e-chords.com/t/f68.gif"
"Adam Faith","https://www.cifras.com.br/adam-faith","https://www.e-chords.com/t/f10.gif"
"Adam French","https://www.cifras.com.br/adam-french","https://www.e-chords.com/t/f68.gif"
"Adam Friedman","https://www.cifras.com.br/adam-friedman","https://www.e-chords.com/t/f10.gif"
"Adam Gontier","https://www.cifras.com.br/adam-gontier","https://www.e-chords.com/t/f14.gif"
"Adam Green","https://www.cifras.com.br/adam-green","https://www.e-chords.com/t/f10.gif"
"Adam Green And Binki Shapiro","https://www.cifras.com.br/adam-green-and-binki-shapiro","https://www.e-chords.com/t/f68.gif"
"Adam Gregory","https://www.cifras.com.br/adam-gregory","https://www.e-chords.com/t/f14.gif"
"Adam H. Nunes","https://www.cifras.com.br/adam-h-nunes","https://www.e-chords.com/t/f1.gif"
"Adam Harvey","https://www.cifras.com.br/adam-harvey","https://www.e-chords.com/t/f12.gif"
