estilo_link,nome,estilo_texto,qnt,Field4,Page_URL,Page_Title,Current_Time
Não Informada,"Avi Buffalo
			","
			Não Informada 
			
			
				3 músicas
			
			","
				3 músicas
			",https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/pozo-seco-singers,Pozo Seco Singers - cifras e tablaturas | CIFRAS,2021-07-26 17:17:12.100
Não Informada,"Pozo Seco Singers
			",,,,https://www.cifras.com.br/pr-aguinaldo-silva-sambista-de-cristo,Pr Aguinaldo Silva Sambista de Cristo - cifras e tablaturas | CIFRAS,2021-07-26 17:17:12.892
Não Informada,,"
			Reggae 
			
			
				1 músicas
			
			","
				1 músicas
			",https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/ayo-,Ayo - cifras e tablaturas | CIFRAS,2021-07-26 17:17:13.688
Gospel,"Pr Leonardo
			","
			Gospel 
			
			
				1 músicas
			
			","
				1 músicas
			",https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/pr-leonardo,Pr Leonardo - cifras e tablaturas | CIFRAS,2021-07-26 17:17:16.157
Gospel,"Pr Leonardo
			",,"
				3 músicas
			",https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/los-ocultos,Los Ocultos - cifras e tablaturas | CIFRAS,2021-07-26 17:17:17.115
Rock Alternativo,"Starky
			","
			Rock Alternativo 
			
			
				1 músicas
			
			","
				1 músicas
			",https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/starky,Starky - cifras e tablaturas | CIFRAS,2021-07-26 17:17:18.286
Não Informada,"Pølluxies
			","
			Não Informada 
			
			
				1 músicas
			
			","
				1 músicas
			",https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/polluxies,Pølluxies - cifras e tablaturas | CIFRAS,2021-07-26 17:17:18.284
Não Informada,"Pølluxies
			","
			Não Informada 
			
			
				1 músicas
			
			","
				1 músicas
			",,https://www.cifras.com.br/summertimes-end,Summertime's End - cifras e tablaturas | CIFRAS,2021-07-26 17:17:18.937
Rock Alternativo,"Starky
			","
			Rock Alternativo 
			
			
				1 músicas
			
			","
				1 músicas
			",https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/starky,Starky - cifras e tablaturas | CIFRAS,2021-07-26 17:17:19.082
Não Informada,"Los Outsaiders
			","
			Não Informada 
			
			
				5 músicas
			
			","
				5 músicas
			",https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/los-outsaiders,Los Outsaiders - cifras e tablaturas | CIFRAS,2021-07-26 17:17:22.183
Não Informada,"Axl Peleman
			","
			Não Informada 
			
			
				1 músicas
			
			","
				1 músicas
			",https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/axl-peleman,Axl Peleman - cifras e tablaturas | CIFRAS,2021-07-26 17:17:22.326
Rock'n Roll,"Suneohair
			","
			Rock'n Roll 
			
			
				2 músicas
			
			","
				2 músicas
			",https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/suneohair,Suneohair - cifras e tablaturas | CIFRAS,2021-07-26 17:17:22.329
Rock Alternativo,"Atercipelados
			","
			Rock Alternativo 
			
			
				1 músicas
			
			","
				1 músicas
			",https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/atercipelados,Atercipelados - cifras e tablaturas | CIFRAS,2021-07-26 17:17:22.685
Não Informada,"Axl Peleman
			","
			Não Informada 
			
			
				1 músicas
			
			","
				1 músicas
			",,https://www.cifras.com.br/ayleen,Ayleen - cifras e tablaturas | CIFRAS,2021-07-26 17:17:23.585
Rock'n Roll,,,"
				1 músicas
			",https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/pyrus,Pyrus - cifras e tablaturas | CIFRAS,2021-07-26 17:17:23.156
Latinas,"Ayopayamanta
			","
			Latinas 
			
			
				5 músicas
			
			","
				5 músicas
			",https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/ayopayamanta,Ayopayamanta - cifras e tablaturas | CIFRAS,2021-07-26 17:17:25.541
Não Informada,"Summer Set
			","
			Não Informada 
			
			
				4 músicas
			
			","
				4 músicas
			",https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/summer-set,Summer Set - cifras e tablaturas | CIFRAS,2021-07-26 17:17:26.496
Não Informada,"Summer Set
			","
			Não Informada 
			
			
				4 músicas
			
			",,,https://www.cifras.com.br/summer-twins,Summer Twins - cifras e tablaturas | CIFRAS,2021-07-26 17:17:27.460
Não Informada,"Pr. Willian Oliveira
			","
			Não Informada 
			
			
				3 músicas
			
			","
				3 músicas
			",https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/pr-willian-oliveira,Pr. Willian Oliveira - cifras e tablaturas | CIFRAS,2021-07-26 17:17:27.619
Não Informada,"Sundara Karma
			","
			Não Informada 
			
			
				3 músicas
			
			","
				3 músicas
			",https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/sundara-karma,Sundara Karma - cifras e tablaturas | CIFRAS,2021-07-26 17:17:30.274
Não Informada,"Sundara Karma
			","
			Não Informada 
			
			
				3 músicas
			
			","
				3 músicas
			",,https://www.cifras.com.br/lucas-fernando,Lucas & Fernando - cifras e tablaturas | CIFRAS,2021-07-26 17:17:30.716
Country,"Sunny Cowgirls
			","
			Country 
			
			
				2 músicas
			
			","
				2 músicas
			",https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/sunny-cowgirls,Sunny Cowgirls - cifras e tablaturas | CIFRAS,2021-07-26 17:17:33.877
Não Informada,"Sunterra
			","
			Não Informada 
			
			
				1 músicas
			
			","
				1 músicas
			",https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/sunterra,Sunterra - cifras e tablaturas | CIFRAS,2021-07-26 17:17:36.373
Não Informada,"Sunterra
			","
			Não Informada 
			
			
				1 músicas
			
			","
				1 músicas
			",https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/sunterra,Sunterra - cifras e tablaturas | CIFRAS,2021-07-26 17:17:36.762
Gospel,"Lucas Alexandre
			","
			Gospel 
			
			
				9 músicas
			
			","
				9 músicas
			","https://www.letras.com.br/arquivos/fotos/artistas/thumb1/301/30032,100367.jpg",https://www.cifras.com.br/lucas-alexandre,Lucas Alexandre - cifras e tablaturas | CIFRAS,2021-07-26 17:17:39.419
Gospel,"Lucas Alexandre
			","
			Gospel 
			
			
				9 músicas
			
			","
				9 músicas
			","https://www.letras.com.br/arquivos/fotos/artistas/thumb1/301/30032,100367.jpg",https://www.cifras.com.br/lucas-alexandre,Lucas Alexandre - cifras e tablaturas | CIFRAS,2021-07-26 17:17:38.814
Gospel,"Lucas Alexandre
			","
			Gospel 
			
			
				9 músicas
			
			","
				9 músicas
			","https://www.letras.com.br/arquivos/fotos/artistas/thumb1/301/30032,100367.jpg",https://www.cifras.com.br/lucas-alexandre,Lucas Alexandre - cifras e tablaturas | CIFRAS,2021-07-26 17:17:39.103
Não Informada,"Wilson Furtado
			","
			Não Informada 
			
			
				5 músicas
			
			","
				5 músicas
			",https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/wilson-furtado,Wilson Furtado - cifras e tablaturas | CIFRAS,2021-07-26 17:17:39.747
Não Informada,"Wilson Furtado
			","
			Não Informada 
			
			
				5 músicas
			
			","
				5 músicas
			",https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/wilson-furtado,Wilson Furtado - cifras e tablaturas | CIFRAS,2021-07-26 17:17:39.341
Não Informada,"Lucas
			","
			Não Informada 
			
			
				6 músicas
			
			","
				6 músicas
			",https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/lucas,Lucas - cifras e tablaturas | CIFRAS,2021-07-26 17:17:42.406
Não Informada,"Korantemaa
			","
			Não Informada 
			
			
				3 músicas
			
			","
				3 músicas
			",https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/korantemaa,Korantemaa - cifras e tablaturas | CIFRAS,2021-07-26 17:17:43.188
Não Informada,"Lucas
			","
			Não Informada 
			
			
				6 músicas
			
			","
				6 músicas
			",https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/lucas,Lucas - cifras e tablaturas | CIFRAS,2021-07-26 17:17:42.924
Não Informada,"Korantemaa
			","
			Não Informada 
			
			
				3 músicas
			
			","
				3 músicas
			",https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/korantemaa,Korantemaa - cifras e tablaturas | CIFRAS,2021-07-26 17:17:42.836
Diversos,"Koreana
			","
			Diversos 
			
			
				1 músicas
			
			","
				1 músicas
			","https://www.letras.com.br/arquivos/fotos/artistas/thumb1/50/4998,225192.jpg",https://www.cifras.com.br/koreana,Koreana - cifras e tablaturas | CIFRAS,2021-07-26 17:17:44.106
Pop Music,"Sunrise
			","
			Pop Music 
			
			
				1 músicas
			
			","
				1 músicas
			",https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/sunrise,Sunrise - cifras e tablaturas | CIFRAS,2021-07-26 17:17:45.596
Gospel,"You Church
			","
			Gospel 
			
			
				1 músicas
			
			","
				1 músicas
			",https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/you-church,You Church - cifras e tablaturas | CIFRAS,2021-07-26 17:17:47.245
Reggae,"Pipa para Tabaco
			","
			Reggae 
			
			
				9 músicas
			
			","
				9 músicas
			",https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/pipa-para-tabaco,Pipa para Tabaco - cifras e tablaturas | CIFRAS,2021-07-26 17:17:47.638
Gospel,"You Church
			","
			Gospel 
			
			
				1 músicas
			
			","
				1 músicas
			",https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/you-church,You Church - cifras e tablaturas | CIFRAS,2021-07-26 17:17:48.112
Reggae,"Pipa para Tabaco
			","
			Reggae 
			
			
				9 músicas
			
			","
				9 músicas
			",https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/pipa-para-tabaco,Pipa para Tabaco - cifras e tablaturas | CIFRAS,2021-07-26 17:17:48.045
Não Informada,"Antonio Alemania
			","
			Não Informada 
			
			
				1 músicas
			
			","
				1 músicas
			",https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/antonio-alemania,Antonio Alemania - cifras e tablaturas | CIFRAS,2021-07-26 17:17:49.462
Não Informada,"Super Beaver
			","
			Não Informada 
			
			
				4 músicas
			
			","
				4 músicas
			",https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/super-beaver,Super Beaver - cifras e tablaturas | CIFRAS,2021-07-26 17:17:50.450
Não Informada,,,,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/sunny-side-up,Sunny Side Up - cifras e tablaturas | CIFRAS,2021-07-26 17:17:51.564
Não Informada,"Ann Burton
			","
			Não Informada 
			
			
				20 músicas
			
			","
				20 músicas
			",https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/ann-burton,Ann Burton - cifras e tablaturas | CIFRAS,2021-07-26 17:17:51.953
Latinas,"Antonio Cabán Vale
			","
			Latinas 
			
			
				1 músicas
			
			","
				1 músicas
			",https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/antonio-caban-vale,Antonio Cabán Vale - cifras e tablaturas | CIFRAS,2021-07-26 17:17:52.584
Rock Grunge,"Super Cuca
			","
			Rock Grunge 
			
			
				1 músicas
			
			","
				1 músicas
			",https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/super-cuca,Super Cuca - cifras e tablaturas | CIFRAS,2021-07-26 17:17:54.128
Rock Grunge,"Super Cuca
			","
			Rock Grunge 
			
			
				1 músicas
			
			",,,https://www.cifras.com.br/lucas-abdo,Lucas Abdo - cifras e tablaturas | CIFRAS,2021-07-26 17:17:54.548
Não Informada,"Rodolfo Rubim
			","
			Não Informada 
			
			
				1 músicas
			
			","
				1 músicas
			",https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/rodolfo-rubim,Rodolfo Rubim - cifras e tablaturas | CIFRAS,2021-07-26 17:17:55.652
Não Informada,"Rodolfo Rubim
			","
			Não Informada 
			
			
				1 músicas
			
			",,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/victoria-e-renan,Victória e Renan - cifras e tablaturas | CIFRAS,2021-07-26 17:17:56.411
Não Informada,"Lorenza Juqueira
			","
			Não Informada 
			
			
				1 músicas
			
			","
				1 músicas
			",https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/lorenza-juqueira,Lorenza Juqueira - cifras e tablaturas | CIFRAS,2021-07-26 17:17:57.807
Sertanejo,"Lucas & Anderson
			","
			Sertanejo 
			
			
				2 músicas
			
			","
				2 músicas
			",https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/lucas-anderson,Lucas & Anderson - cifras e tablaturas | CIFRAS,2021-07-26 17:17:58.442
Sertanejo,"Lucas & Anderson
			","
			Sertanejo 
			
			
				2 músicas
			
			","
				2 músicas
			",https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/super-8,https://www.cifras.com.br/super-8,2021-07-26 17:17:59.251
,,"
			Não Informada 
			
			
				1 músicas
			
			","
				1 músicas
			",https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/lucas-akira-e-fabio,Lucas Akira e Fábio - cifras e tablaturas | CIFRAS,2021-07-26 17:18:00.551
Não Informada,"Sunline
			","
			Não Informada 
			
			
				3 músicas
			
			","
				3 músicas
			",https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/sunline,Sunline - cifras e tablaturas | CIFRAS,2021-07-26 17:18:01.516
Não Informada,"Lorenza Pozza
			","
			Não Informada 
			
			
				8 músicas
			
			","
				8 músicas
			",https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/lorenza-pozza,Lorenza Pozza - cifras e tablaturas | CIFRAS,2021-07-26 17:18:01.798
,"Suora Kelly Patricia
			","
			Não Informada 
			
			
				1 músicas
			
			","
				1 músicas
			",https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/suora-kelly-patricia,Suora Kelly Patricia - cifras e tablaturas | CIFRAS,2021-07-26 17:18:02.320
Não Informada,"Lorenza Pozza
			","
			Não Informada 
			
			
				8 músicas
			
			","
				8 músicas
			",,https://www.cifras.com.br/douglas-eduardo,Douglas Eduardo - cifras e tablaturas | CIFRAS,2021-07-26 17:18:02.510
,,"
			Não Informada 
			
			
				1 músicas
			
			","
				1 músicas
			",https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/sunna,Sunna - cifras e tablaturas | CIFRAS,2021-07-26 17:18:03.521
Não Informada,"Lucas & Higor Lima
			","
			Não Informada 
			
			
				7 músicas
			
			","
				7 músicas
			","https://www.letras.com.br/arquivos/fotos/artistas/thumb1/1067/106613,226131.png",https://www.cifras.com.br/lucas-higor-lima,Lucas & Higor Lima - cifras e tablaturas | CIFRAS,2021-07-26 17:18:05.449
Não Informada,"Lucas & Higor Lima
			",,"
				4 músicas
			",https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/sunset-sons,Sunset Sons - cifras e tablaturas | CIFRAS,2021-07-26 17:18:06.871
Rock'n Roll,"Antonio Birabent
			","
			Rock'n Roll 
			
			
				29 músicas
			
			","
				29 músicas
			",https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/antonio-birabent,Antonio Birabent - cifras e tablaturas | CIFRAS,2021-07-26 17:18:06.938
Não Informada,"Sunil Kamath
			","
			Não Informada 
			
			
				1 músicas
			
			","
				1 músicas
			",https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/sunil-kamath,Sunil Kamath - cifras e tablaturas | CIFRAS,2021-07-26 17:18:08.838
Regional,"Antônio Carlos Monte
			","
			Regional 
			
			
				3 músicas
			
			","
				3 músicas
			",https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/antonio-carlos-monte,Antônio Carlos Monte - cifras e tablaturas | CIFRAS,2021-07-26 17:18:09.394
Country,"Sunny Sweeney
			","
			Country 
			
			
				7 músicas
			
			","
				7 músicas
			","https://www.letras.com.br/arquivos/fotos/artistas/thumb1/857/85627,182849.jpg",https://www.cifras.com.br/sunny-sweeney,Sunny Sweeney - cifras e tablaturas | CIFRAS,2021-07-26 17:18:10.725
Regional,"Antônio Carlos Monte
			","
			Regional 
			
			
				3 músicas
			
			","
				3 músicas
			",https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/antonio-carmona,Antonio Carmona - cifras e tablaturas | CIFRAS,2021-07-26 17:18:10.190
Não Informada,"Rolando Mora
			","
			Não Informada 
			
			
				1 músicas
			
			","
				1 músicas
			",https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/rolando-mora,Rolando Mora - cifras e tablaturas | CIFRAS,2021-07-26 17:18:10.603
Não Informada,"Rolando Mora
			",,,,https://www.cifras.com.br/rolf-zuckowski,Rolf Zuckowski - cifras e tablaturas | CIFRAS,2021-07-26 17:18:11.494
Não Informada,"Rodolfo Regunaga
			","
			Não Informada 
			
			
				1 músicas
			
			","
				1 músicas
			",https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/rodolfo-regunaga,Rodolfo Regunaga - cifras e tablaturas | CIFRAS,2021-07-26 17:18:15.400
Não Informada,"Rodolfo Regunaga
			","
			Não Informada 
			
			
				1 músicas
			
			","
				1 músicas
			",https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/rodolfo-regunaga,Rodolfo Regunaga - cifras e tablaturas | CIFRAS,2021-07-26 17:18:14.933
Não Informada,"Rolo Tomassi
			","
			Não Informada 
			
			
				5 músicas
			
			","
				5 músicas
			",https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/rolo-tomassi,Rolo Tomassi - cifras e tablaturas | CIFRAS,2021-07-26 17:18:15.047
Não Informada,"Rodolfo Regunaga
			",,,,https://www.cifras.com.br/sinho,Sinhô - cifras e tablaturas | CIFRAS,2021-07-26 17:18:16.681
Não Informada,"Sintonia
			","
			Não Informada 
			
			
				3 músicas
			
			","
				3 músicas
			",https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/sintonia,Sintonia - cifras e tablaturas | CIFRAS,2021-07-26 17:18:20.498
Não Informada,"Sintonia
			","
			Não Informada 
			
			
				3 músicas
			
			","
				3 músicas
			",https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/sintonia,Sintonia - cifras e tablaturas | CIFRAS,2021-07-26 17:18:20.715
