artista,estilo_musical,qnt_musicas,thumbnail,link_cifras,pais
Anne-Marie,Não Informada,11,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/anne-marie,desconhecido
Roben og Knud,Pop Music,3,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/roben-og-knud,USA
Roben og Knud,Pop Music,3,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/roben-og-knud,USA
Wilson Moreira,MPB,3,"https://www.letras.com.br/arquivos/fotos/artistas/thumb1/818/81711,112110.jpg",https://www.cifras.com.br/wilson-moreira,Brasil
Worshipmob,Não Informada,1,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/worshipmob,desconhecido
Wilson Moreira,MPB,3,"https://www.letras.com.br/arquivos/fotos/artistas/thumb1/818/81711,112110.jpg",https://www.cifras.com.br/wilson-moreira,Brasil
Worshipmob,Não Informada,1,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/worshipmob,desconhecido
Annesley Malawana,Não Informada,1,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/annesley-malawana,desconhecido
Cuchá Cuchá,Não Informada,1,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/cucha-cucha,desconhecido
,Não Informada,,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/robert-davidson,Brasil
Wilson Roberto,MPB,1,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/wilson-roberto,Brasil
Cuki,Não Informada,3,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/cuki,desconhecido
Cuki,Não Informada,,,https://www.cifras.com.br/robert-jef,Brasil
Crystyellen Dias,Não Informada,1,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/crystyellen-dias,Brasil
Crystyellen Dias,Não Informada,1,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/crystyellen-dias,Brasil
Crystyellen Dias,Não Informada,1,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/crystyellen-dias,Brasil
Sílvio Caldas,Velha Guarda,54,"https://www.letras.com.br/arquivos/fotos/artistas/thumb1/162/16192,113629.jpg",https://www.cifras.com.br/silvio-caldas,Brasil
Us Porku,Não Informada,2,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/us-porku,Brasil
Us Porku,Não Informada,2,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/us-porku,Brasil
Sílvio Caldas,Velha Guarda,,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/peter-manjarrez,desconhecido
Robert Burns,Romântica,6,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/robert-burns,Brasil
Kokomi Asriel,Não Informada,1,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/kokomi-asriel,desconhecido
,,,,https://www.cifras.com.br/koly-arce-y-su-quinteto-imperial,desconhecido
Kokomi Asriel,Não Informada,1,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/kokomi-asriel,desconhecido
Dody,Rap/Hip Hop,3,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/dody,Brasil
Dody,Rap/Hip Hop,3,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/dody,Brasil
Frigga B,Não Informada,1,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/frigga-b,desconhecido
Cuerdas,Não Informada,1,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/cuerdas,desconhecido
,Não Informada,2,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/dogs-eye-view,USA
Krystal Meyers,Gospel,7,"https://www.letras.com.br/arquivos/fotos/artistas/thumb1/246/24592,81668.jpg",https://www.cifras.com.br/krystal-meyers,USA
Rico & Joca,Não Informada,2,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/rico-joca,desconhecido
Rico & Joca,Não Informada,,,https://www.cifras.com.br/rico-j-puno,Filipinas
Riddim,Reggae,1,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/riddim,Argentina
Robert Earl Keen,Country,36,"https://www.letras.com.br/arquivos/fotos/artistas/thumb1/476/47503,128236.jpg",https://www.cifras.com.br/robert-earl-keen,USA
,,2,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/william-e-dorta,Brasil
,,,,https://www.cifras.com.br/robert-john,desconhecido
,,,,https://www.cifras.com.br/robert-long,desconhecido
Cristiano Fantinel,Gospel,3,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/cristiano-fantinel,Brasil
KSI,Não Informada,1,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/ksi,desconhecido
Dmoraes,Não Informada,7,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/dmoraes,Brasil
Fruto Sagrado,Gospel,67,"https://www.letras.com.br/arquivos/fotos/artistas/thumb1/175/17484,192660.jpg",https://www.cifras.com.br/fruto-sagrado,Brasil
Fruto Sagrado,Gospel,67,"https://www.letras.com.br/arquivos/fotos/artistas/thumb1/175/17484,192660.jpg",https://www.cifras.com.br/fruto-sagrado,Brasil
Lola Blanc,Não Informada,3,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/lola-blanc,desconhecido
Lola Blanc,Não Informada,3,,https://www.cifras.com.br/rio-da-adoracao,Brasil
Cristo Alegria,Não Informada,20,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/cristo-alegria,Brasil
Coral Espírita Irmã Scheilla,Gospel,1,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/coral-espirita-irma-scheilla,Brasil
Coral Espírita Irmã Scheilla,Gospel,,,https://www.cifras.com.br/coral-jovem-de-goiania,Brasil
Youth Lions,Não Informada,2,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/youth-lions,Brasil
Willian de Souza,Não Informada,1,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/willian-de-souza,Brasil
Willian de Souza,Não Informada,,,https://www.cifras.com.br/diter-oliveira,Brasil
Youth Lions,Não Informada,2,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/yovie-nuno,Indonesia
Coral Kades,Diversos,12,"https://www.letras.com.br/arquivos/fotos/artistas/thumb1/617/61660,53452.jpg",https://www.cifras.com.br/coral-kades,USA
Franklin Barros,Gospel,4,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/franklin-barros,Brasil
Franklin Barros,Gospel,,,https://www.cifras.com.br/franklin-jose,Brasil
Anna Clara Guelis Bonato,Não Informada,1,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/anna-clara-guelis-bonato,Brasil
Divino Arbués,MPB,2,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/divino-arbues,Brasil
Andy Childs,,2,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/andy-childs,USA
Divino Arbués,MPB,2,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/divino-arbues,Brasil
,MPB,,,https://www.cifras.com.br/dixiebelles,desconhecido
Dixiebelles,Não Informada,1,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/dixiebelles,desconhecido
Anna Insp,Punk Rock,1,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/anna-insp,Japão
Nomad,,17,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/nomad,Brasil
Orquestra Boas Novas,Gospel,1,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/orquestra-boas-novas,Brasil
Anna Insp,Punk Rock,,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/anna-paula-souza,Brasil
Orquestra Boas Novas,Gospel,1,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/orquestra-da-terra,Brasil
Ana Victoria,Pop Music,6,"https://www.letras.com.br/arquivos/fotos/artistas/thumb1/551/55051,55867.jpg",https://www.cifras.com.br/ana-victoria,Argentina
Ana Victoria,Pop Music,6,"https://www.letras.com.br/arquivos/fotos/artistas/thumb1/551/55051,55867.jpg",https://www.cifras.com.br/ana-victoria,Argentina
Diy,Não Informada,1,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/diy,desconhecido
Quézia Mirelly,Gospel,1,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/quezia-mirelly,Brasil
Fun Boy Three,Não Informada,3,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/fun-boy-three,desconhecido
Lola Marsh,Não Informada,1,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/lola-marsh,desconhecido
Fun Boy Three,Não Informada,3,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/fun-boy-three,desconhecido
Four Jacks,Oldies,1,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/four-jacks,desconhecido
Rildo Freitas,,5,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/rildo-freitas,Brasil
William Porto,,1,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/william-porto,Brasil
Funeral For Afind,Heavy Metal,47,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/funeral-for-afind,Inglaterra
Funeral For Afind,Heavy Metal,,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/funerary-bell,desconhecido
Phineas And Ferb,Não Informada,9,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/phineas-and-ferb,desconhecido
Rishloo,Não Informada,3,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/rishloo,desconhecido
Funkiwis,Não Informada,1,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/funkiwis,desconhecido
Doug Walker,Não Informada,2,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/doug-walker,Brasil
Rishloo,Não Informada,3,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/rishloo,desconhecido
Colbie Caillat,Diversos,77,"https://www.letras.com.br/arquivos/fotos/artistas/thumb1/279/27829,71072.jpg",https://www.cifras.com.br/colbie-caillat,USA
Funkiwis,Não Informada,,,https://www.cifras.com.br/funky-d,USA
Doug Walker,Não Informada,2,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/doug-walker,Brasil
,,,,https://www.cifras.com.br/ro-figueiredo,Brasil
Antonio Vega,Latinas,21,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/antonio-vega,Espanha
Comunidade Católica Boa Nova,Católicas,2,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/comunidade-catolica-boa-nova,Brasil
Kimberly Fraiber,Gospel,2,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/kimberly-fraiber,Brasil
Cro - Prljavo kazaliste,Soul,1,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/cro-prljavo-kazaliste,Alemanha
Cro - Prljavo kazaliste,Soul,1,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/cro-prljavo-kazaliste,Alemanha
Colchon,Latinas,1,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/colchon,desconhecido
Douglas Braga,Não Informada,1,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/douglas-braga,desconhecido
Colchon,Latinas,,,https://www.cifras.com.br/cold-chisel,Austrália
Duas Casas,Não Informada,2,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/duas-casas,Brasil
Douglas Braga,Não Informada,1,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/douglas-braga,desconhecido
,Não Informada,,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/duda-ferreira,Brasil
Road Ramos,Não Informada,2,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/road-ramos,desconhecido
Douglas Braga,Não Informada,1,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/douglas-braga,desconhecido
Konstantin Wecker,Não Informada,1,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/konstantin-wecker,desconhecido
Konstantin Wecker,Não Informada,1,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/konstantin-wecker,desconhecido
Rodrigo Amarante,MPB,27,"https://www.letras.com.br/arquivos/fotos/artistas/thumb1/379/37830,11374.jpg",https://www.cifras.com.br/rodrigo-amarante,Brasil
Dudu Aharon,Pop Music,1,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/dudu-aharon,Israel
Di Moura,Reggae,1,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/di-moura,Brasil
Di Moura,Reggae,,,https://www.cifras.com.br/forro-inspiracao,Brasil
Dudu Amaral,Gospel,12,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/dudu-amaral,Brasil
Dudu Amaral,Gospel,12,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/dudu-amaral,Brasil
Victoria Karoliny,Não Informada,1,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/victoria-karoliny,Brasil
Victoria Nadine,Não Informada,1,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/victoria-nadine,desconhecido
Wisin y Yandel,Latinas,14,"https://www.letras.com.br/arquivos/fotos/artistas/thumb1/89/8837,132362.jpg",https://www.cifras.com.br/wisin-y-yandel,México
Roger e Robson,Sertanejo,5,"https://www.letras.com.br/arquivos/fotos/artistas/thumb1/408/40737,25895.jpg",https://www.cifras.com.br/roger-e-robson,Brasil
Victoria Nadine,Não Informada,,,https://www.cifras.com.br/victoria-papalia,Brasil
Victoria Papalia,Não Informada,1,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/singto-numchok,desconhecido
Wolf Gang,Não Informada,3,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/wolf-gang,desconhecido
Forró Malino,Forró,1,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/forro-malino,Brasil
"Roger Louis (part. Leh, DJ LAUX)",Pop Music,1,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/roger-louis-part-leh-dj-laux,Brasil
Phil Vassar,Country,34,"https://www.letras.com.br/arquivos/fotos/artistas/thumb1/37/3650,138103.png",https://www.cifras.com.br/phil-vassar,USA
"Roger Louis (part. Leh, DJ LAUX)",Pop Music,1,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/roger-louis-part-leh-dj-laux,Brasil
Wolf Gang,Não Informada,3,,https://www.cifras.com.br/wolfies-just-fine,desconhecido
Wolfine,Não Informada,1,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/wolfine,desconhecido
Phoebe Snow,Não Informada,1,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/phoebe-snow,desconhecido
Kieran Kane,Country,5,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/kieran-kane,USA
Doug Supernaw,,15,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/doug-supernaw,USA
,,,,https://www.cifras.com.br/los-arcanos-del-desierto,desconhecido
,,,,https://www.cifras.com.br/sinfonia-de-louvor,Brasil
Silvio Cesar,MPB,7,"https://www.letras.com.br/arquivos/fotos/artistas/thumb1/466/46519,5124.jpg",https://www.cifras.com.br/silvio-cesar,Brasil
Silvio Cesar,MPB,7,"https://www.letras.com.br/arquivos/fotos/artistas/thumb1/466/46519,5124.jpg",https://www.cifras.com.br/silvio-cesar,Brasil
Kikka,Não Informada,1,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/kikka,desconhecido
,MPB,24,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/silvia-cintia,Brasil
Kikka,Não Informada,1,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/kikka,desconhecido
Antti Ketonen,Não Informada,1,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/antti-ketonen,desconhecido
,,,,https://www.cifras.com.br/homeshake,desconhecido
SingleCore,Católicas,3,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/singlecore,Brasil
Silvia Torres,Brasil,2,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/silvia-torres,Brasil
Nicholas Eduardo,Gospel,1,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/nicholas-eduardo,Brasil
Phil Ochs,Country,39,"https://www.letras.com.br/arquivos/fotos/artistas/thumb1/25/2424,138081.jpg",https://www.cifras.com.br/phil-ochs,USA
Rodrigo Morais,Não Informada,7,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/rodrigo-morais,desconhecido
Phil Ochs,Country,39,"https://www.letras.com.br/arquivos/fotos/artistas/thumb1/25/2424,138081.jpg",https://www.cifras.com.br/phil-ochs,USA
Duda Raposo,Não Informada,2,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/duda-raposo,Brasil
Robin,Pop Music,21,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/robinho-f4,Brasil
