"Title","Website","Time"
"Alex Junnior","https://www.cifras.com.br/alex-junnior","https://www.e-chords.com/t/f1.gif"
"Alex Lahey","https://www.cifras.com.br/alex-lahey","https://www.e-chords.com/t/f68.gif"
"João Borsch","https://www.cifras.com.br/joao-borsch","https://www.e-chords.com/t/f11.gif"
"Sarah Frasson","https://www.cifras.com.br/sarah-frasson","https://www.e-chords.com/t/f1.gif"
"João Brunno & Thyago","https://www.cifras.com.br/joao-brunno-thyago","https://www.e-chords.com/t/f1.gif"
"The Details","https://www.cifras.com.br/the-details","https://www.e-chords.com/t/f68.gif"
"West Rocky","https://www.cifras.com.br/west-rocky","https://www.e-chords.com/t/f1.gif"
"Carlos D'Lucka","https://www.cifras.com.br/carlos-dlucka","https://www.e-chords.com/t/f1.gif"
"Carlos de Oliveira","https://www.cifras.com.br/carlos-de-oliveira","https://www.e-chords.com/t/f1.gif"
"João Benichio","https://www.cifras.com.br/joao-benichio","https://www.e-chords.com/t/f1.gif"
"Sarah De Bono","https://www.cifras.com.br/sarah-de-bono","https://www.e-chords.com/t/f12.gif"
"João Bosco Tavares","https://www.cifras.com.br/joao-bosco-tavares","https://www.e-chords.com/t/f1.gif"
"Sarah Hester Ross","https://www.cifras.com.br/sarah-hester-ross","https://www.e-chords.com/t/f68.gif"
"Lisandro Meza","https://www.cifras.com.br/lisandro-meza","https://www.e-chords.com/t/f17.gif"
"The Death In Me","https://www.cifras.com.br/the-death-in-me","https://www.e-chords.com/t/f68.gif"
"The Decoration","https://www.cifras.com.br/the-decoration","https://www.e-chords.com/t/f68.gif"
"The Denders","https://www.cifras.com.br/the-denders","https://www.e-chords.com/t/f1.gif"
"Wet","https://www.cifras.com.br/wet","https://www.e-chords.com/t/f68.gif"
"Carlos Drummond de Andrade","https://www.cifras.com.br/carlos-drummond-de-andrade","https://www.e-chords.com/t/f1.gif"
"Ravenclaw","https://www.cifras.com.br/ravenclaw","https://www.e-chords.com/t/f68.gif"
"Ravenscode","https://www.cifras.com.br/ravenscode","https://www.e-chords.com/t/f68.gif"
"Alex Rossi","https://www.cifras.com.br/alex-rossi","https://www.e-chords.com/t/f68.gif"
"João Carlos","https://www.cifras.com.br/joao-carlos","https://www.e-chords.com/t/f1.gif"
"João Carrara","https://www.cifras.com.br/joao-carrara","https://www.e-chords.com/t/f1.gif"
"João Cendrette","https://www.cifras.com.br/joao-cendrette","https://www.e-chords.com/t/f1.gif"
"João Chagas Leite","https://www.cifras.com.br/joao-chagas-leite","https://www.e-chords.com/t/f1.gif"
"João de Almeida Neto","https://www.cifras.com.br/joao-de-almeida-neto","https://www.e-chords.com/t/f1.gif"
"João Fábio","https://www.cifras.com.br/joao-fabio","https://www.e-chords.com/t/f1.gif"
"Lissa Subirá","https://www.cifras.com.br/lissa-subira","https://www.e-chords.com/t/f1.gif"
"The Diamonds","https://www.cifras.com.br/the-diamonds","https://www.e-chords.com/t/f10.gif"
"Raul Vitor","https://www.cifras.com.br/raul-vitor","https://www.e-chords.com/t/f1.gif"
"Ray Guimarães","https://www.cifras.com.br/ray-guimaraes","https://www.e-chords.com/t/f1.gif"
"João Dias","https://www.cifras.com.br/joao-dias","https://www.e-chords.com/t/f1.gif"
"Little Glee Monster","https://www.cifras.com.br/little-glee-monster","https://www.e-chords.com/t/f68.gif"
"Little Joy","https://www.cifras.com.br/little-joy","https://www.e-chords.com/t/f35.gif"
"The Do","https://www.cifras.com.br/the-do","https://www.e-chords.com/t/f68.gif"
"Ravenc","https://www.cifras.com.br/ravenc","https://www.e-chords.com/t/f1.gif"
"Ray J","https://www.cifras.com.br/ray-j","https://www.e-chords.com/t/f10.gif"
"Sarah Victória","https://www.cifras.com.br/sarah-victoria","https://www.e-chords.com/t/f1.gif"
"Lito Atalaia","https://www.cifras.com.br/lito-atalaia","https://www.e-chords.com/t/f1.gif"
"Little Jesus","https://www.cifras.com.br/little-jesus","https://www.e-chords.com/t/f68.gif"
"Little Pepe","https://www.cifras.com.br/little-pepe","https://www.e-chords.com/t/f68.gif"
"The Dillinger Escape Plan","https://www.cifras.com.br/the-dillinger-escape-plan","https://www.e-chords.com/t/f10.gif"
"Ravy Vaqueiro","https://www.cifras.com.br/ravy-vaqueiro","https://www.e-chords.com/t/f1.gif"
"Alex Reis","https://www.cifras.com.br/alex-reis","https://www.e-chords.com/t/f1.gif"
"João Cintra e Isadora Schthuk","https://www.cifras.com.br/joao-cintra-e-isadora-schthuk","https://www.e-chords.com/t/f68.gif"
"Sarah Slean","https://www.cifras.com.br/sarah-slean","https://www.e-chords.com/t/f14.gif"
"Sari Simorangkir","https://www.cifras.com.br/sari-simorangkir","https://www.e-chords.com/t/f68.gif"
"Sasa Kovacevic","https://www.cifras.com.br/sasa-kovacevic","https://www.e-chords.com/t/f25.gif"
"Lit","https://www.cifras.com.br/lit","https://www.e-chords.com/t/f2.gif"
"Little Anthony","https://www.cifras.com.br/little-anthony","https://www.e-chords.com/t/f10.gif"
"Rauli Badding Somerjoki","https://www.cifras.com.br/rauli-badding-somerjoki","https://www.e-chords.com/t/f19.gif"
"Alex Preston","https://www.cifras.com.br/alex-preston","https://www.e-chords.com/t/f68.gif"
"Sarah Renata","https://www.cifras.com.br/sarah-renata","https://www.e-chords.com/t/f1.gif"
"João Daniel Maia","https://www.cifras.com.br/joao-daniel-maia","https://www.e-chords.com/t/f1.gif"
"Sarah Vaughn & Billy Eckstein","https://www.cifras.com.br/sarah-vaughn-billy-eckstein","https://www.e-chords.com/t/f10.gif"
"Sarai Rivera","https://www.cifras.com.br/sarai-rivera","https://www.e-chords.com/t/f68.gif"
"João Donato e João Gilberto","https://www.cifras.com.br/joao-donato-e-joao-gilberto","https://www.e-chords.com/t/f1.gif"
"Saravada","https://www.cifras.com.br/saravada","https://www.e-chords.com/t/f1.gif"
"João Fellipe e Rafael","https://www.cifras.com.br/joao-fellipe-e-rafael","https://www.e-chords.com/t/f1.gif"
"Sasha","https://www.cifras.com.br/sasha","https://www.e-chords.com/t/f10.gif"
"Lissie","https://www.cifras.com.br/lissie","https://www.e-chords.com/t/f10.gif"
"Little Comets","https://www.cifras.com.br/little-comets","https://www.e-chords.com/t/f2.gif"
"Little Dragon","https://www.cifras.com.br/little-dragon","https://www.e-chords.com/t/f15.gif"
"João Coiote","https://www.cifras.com.br/joao-coiote","https://www.e-chords.com/t/f1.gif"
"Sarah West","https://www.cifras.com.br/sarah-west","https://www.e-chords.com/t/f68.gif"
"João Félix e Gabriel","https://www.cifras.com.br/joao-felix-e-gabriel","https://www.e-chords.com/t/f1.gif"
"Sascha Oliver Keip","https://www.cifras.com.br/sascha-oliver-keip","https://www.e-chords.com/t/f7.gif"
"Lit Killah","https://www.cifras.com.br/lit-killah","https://www.e-chords.com/t/f68.gif"
"Little Jimmie Dickens","https://www.cifras.com.br/little-jimmie-dickens","https://www.e-chords.com/t/f10.gif"
"Little Light","https://www.cifras.com.br/little-light","https://www.e-chords.com/t/f68.gif"
"The Divine Comedy","https://www.cifras.com.br/the-divine-comedy","https://www.e-chords.com/t/f10.gif"
"Rauw Alejandro","https://www.cifras.com.br/rauw-alejandro","https://www.e-chords.com/t/f26.gif"
"Ray Conniff","https://www.cifras.com.br/ray-conniff","https://www.e-chords.com/t/f10.gif"
"Alex Sandro falcão","https://www.cifras.com.br/alex-sandro-falcao","https://www.e-chords.com/t/f1.gif"
"João Camilo Pereira Neto","https://www.cifras.com.br/joao-camilo-pereira-neto","https://www.e-chords.com/t/f1.gif"
"João da Praia","https://www.cifras.com.br/joao-da-praia","https://www.e-chords.com/t/f1.gif"
"Sarah Sousa","https://www.cifras.com.br/sarah-sousa","https://www.e-chords.com/t/f1.gif"
"Sarah Vaghan","https://www.cifras.com.br/sarah-vaghan","https://www.e-chords.com/t/f68.gif"
"Sarah Vaughan","https://www.cifras.com.br/sarah-vaughan","https://www.e-chords.com/t/f2.gif"
"João Do Morro","https://www.cifras.com.br/joao-do-morro","https://www.e-chords.com/t/f1.gif"
"Sarahbeth Taite","https://www.cifras.com.br/sarahbeth-taite","https://www.e-chords.com/t/f68.gif"
"Saron Gas","https://www.cifras.com.br/saron-gas","https://www.e-chords.com/t/f68.gif"
"Little Orphan Annie","https://www.cifras.com.br/little-orphan-annie","https://www.e-chords.com/t/f68.gif"
"Little Peggy March","https://www.cifras.com.br/little-peggy-march","https://www.e-chords.com/t/f10.gif"
"The Dickies","https://www.cifras.com.br/the-dickies","https://www.e-chords.com/t/f68.gif"
"The Digital Age","https://www.cifras.com.br/the-digital-age","https://www.e-chords.com/t/f10.gif"
"The Dopamines","https://www.cifras.com.br/the-dopamines","https://www.e-chords.com/t/f68.gif"
"Raulzito e Os Panteras","https://www.cifras.com.br/raulzito-e-os-panteras","https://www.e-chords.com/t/f1.gif"
"Raurycelia","https://www.cifras.com.br/raurycelia","https://www.e-chords.com/t/f1.gif"
"Carlos D`cezary","https://www.cifras.com.br/carlos-dcezary","https://www.e-chords.com/t/f1.gif"
"Ray Morteo","https://www.cifras.com.br/ray-morteo","https://www.e-chords.com/t/f68.gif"
"Ray Parker Jr.","https://www.cifras.com.br/ray-parker-jr","https://www.e-chords.com/t/f10.gif"
"Ray Peterson","https://www.cifras.com.br/ray-peterson","https://www.e-chords.com/t/f10.gif"
"Alex Rosa","https://www.cifras.com.br/alex-rosa","https://www.e-chords.com/t/f1.gif"
"Alex Sampedro","https://www.cifras.com.br/alex-sampedro","https://www.e-chords.com/t/f1.gif"
"João Capdeville","https://www.cifras.com.br/joao-capdeville","https://www.e-chords.com/t/f1.gif"
"João Carreiro","https://www.cifras.com.br/joao-carreiro","https://www.e-chords.com/t/f1.gif"
"João Duarte","https://www.cifras.com.br/joao-duarte","https://www.e-chords.com/t/f1.gif"
"João Erley","https://www.cifras.com.br/joao-erley","https://www.e-chords.com/t/f1.gif"
"Sarina","https://www.cifras.com.br/sarina","https://www.e-chords.com/t/f1.gif"
"Listener","https://www.cifras.com.br/listener","https://www.e-chords.com/t/f10.gif"
"Little Anthony And The Imperials","https://www.cifras.com.br/little-anthony-and-the-imperials","https://www.e-chords.com/t/f10.gif"
"Little Chief","https://www.cifras.com.br/little-chief","https://www.e-chords.com/t/f68.gif"
"The Dig","https://www.cifras.com.br/the-dig","https://www.e-chords.com/t/f68.gif"
"The Doors","https://www.cifras.com.br/the-doors","https://www.e-chords.com/t/f10.gif"
"Rauli Somerjoki","https://www.cifras.com.br/rauli-somerjoki","https://www.e-chords.com/t/f68.gif"
"Raven","https://www.cifras.com.br/raven","https://www.e-chords.com/t/f68.gif"
"Ray Davies","https://www.cifras.com.br/ray-davies","https://www.e-chords.com/t/f10.gif"
"Ray Scott","https://www.cifras.com.br/ray-scott","https://www.e-chords.com/t/f68.gif"
"João Carlos e Cristian","https://www.cifras.com.br/joao-carlos-e-cristian","https://www.e-chords.com/t/f1.gif"
"João de Deus","https://www.cifras.com.br/joao-de-deus","https://www.e-chords.com/t/f1.gif"
"Saratoga","https://www.cifras.com.br/saratoga","https://www.e-chords.com/t/f3.gif"
"Sarayma","https://www.cifras.com.br/sarayma","https://www.e-chords.com/t/f68.gif"
"Lisbeth Scott","https://www.cifras.com.br/lisbeth-scott","https://www.e-chords.com/t/f68.gif"
"Lítera","https://www.cifras.com.br/litera","https://www.e-chords.com/t/f1.gif"
"Little Big Town","https://www.cifras.com.br/little-big-town","https://www.e-chords.com/t/f10.gif"
"Little Birdy","https://www.cifras.com.br/little-birdy","https://www.e-chords.com/t/f12.gif"
"Little Boots","https://www.cifras.com.br/little-boots","https://www.e-chords.com/t/f68.gif"
"Little Heroes","https://www.cifras.com.br/little-heroes","https://www.e-chords.com/t/f12.gif"
"Ravi Brasileiro","https://www.cifras.com.br/ravi-brasileiro","https://www.e-chords.com/t/f1.gif"
"Ravinder Vottepu","https://www.cifras.com.br/ravinder-vottepu","https://www.e-chords.com/t/f68.gif"
"Ray Bolger","https://www.cifras.com.br/ray-bolger","https://www.e-chords.com/t/f10.gif"
"Ray Price","https://www.cifras.com.br/ray-price","https://www.e-chords.com/t/f10.gif"
"Alex Quintero","https://www.cifras.com.br/alex-quintero","https://www.e-chords.com/t/f68.gif"
"Alex Rivera","https://www.cifras.com.br/alex-rivera","https://www.e-chords.com/t/f68.gif"
"João Carlos (Gospel)","https://www.cifras.com.br/joao-carlos-(gospel)","https://www.e-chords.com/t/f1.gif"
"João Esteves","https://www.cifras.com.br/joao-esteves","https://www.e-chords.com/t/f1.gif"
"Little By Little","https://www.cifras.com.br/little-by-little","https://www.e-chords.com/t/f68.gif"
"The Devil Wears Prada","https://www.cifras.com.br/the-devil-wears-prada","https://www.e-chords.com/t/f10.gif"
"Alex Nevsky","https://www.cifras.com.br/alex-nevsky","https://www.e-chords.com/t/f68.gif"
"Alex Oliveira","https://www.cifras.com.br/alex-oliveira","https://www.e-chords.com/t/f1.gif"
"Alex Sandro","https://www.cifras.com.br/alex-sandro","https://www.e-chords.com/t/f1.gif"
"João Carlos Alexandre","https://www.cifras.com.br/joao-carlos-alexandre","https://www.e-chords.com/t/f1.gif"
"João Eduardo Maia","https://www.cifras.com.br/joao-eduardo-maia","https://www.e-chords.com/t/f1.gif"
"Sash","https://www.cifras.com.br/sash","https://www.e-chords.com/t/f68.gif"
"Lita Ford","https://www.cifras.com.br/lita-ford","https://www.e-chords.com/t/f2.gif"
"Little Dragons","https://www.cifras.com.br/little-dragons","https://www.e-chords.com/t/f10.gif"
"Little Green Cars","https://www.cifras.com.br/little-green-cars","https://www.e-chords.com/t/f28.gif"
"little jinder","https://www.cifras.com.br/little-jinder","https://www.e-chords.com/t/f68.gif"
"Little Marbles","https://www.cifras.com.br/little-marbles","https://www.e-chords.com/t/f15.gif"
"Raulin Rodriguez","https://www.cifras.com.br/raulin-rodriguez","https://www.e-chords.com/t/f68.gif"
"Ravel","https://www.cifras.com.br/ravel","https://www.e-chords.com/t/f1.gif"
"Alex Reys","https://www.cifras.com.br/alex-reys","https://www.e-chords.com/t/f1.gif"
"João Carlos & Matheus","https://www.cifras.com.br/joao-carlos-matheus","https://www.e-chords.com/t/f68.gif"
"Sarah Sheeva","https://www.cifras.com.br/sarah-sheeva","https://www.e-chords.com/t/f1.gif"
"João Farinha","https://www.cifras.com.br/joao-farinha","https://www.e-chords.com/t/f1.gif"
"Sars","https://www.cifras.com.br/sars","https://www.e-chords.com/t/f68.gif"
"Litku Klemetti","https://www.cifras.com.br/litku-klemetti","https://www.e-chords.com/t/f68.gif"
"The Dirty Shame","https://www.cifras.com.br/the-dirty-shame","https://www.e-chords.com/t/f68.gif"
"Raveena","https://www.cifras.com.br/raveena","https://www.e-chords.com/t/f68.gif"
"Alex Rodriguez","https://www.cifras.com.br/alex-rodriguez","https://www.e-chords.com/t/f3.gif"
"Alex Sant'Anna","https://www.cifras.com.br/alex-santanna","https://www.e-chords.com/t/f1.gif"
"João Carllos","https://www.cifras.com.br/joao-carllos","https://www.e-chords.com/t/f1.gif"
"João Carreiro e Capataz","https://www.cifras.com.br/joao-carreiro-e-capataz","https://www.e-chords.com/t/f1.gif"
"João Carreyro & Sylvinho","https://www.cifras.com.br/joao-carreyro-sylvinho","https://www.e-chords.com/t/f1.gif"
"João Cláudio","https://www.cifras.com.br/joao-claudio","https://www.e-chords.com/t/f1.gif"
"Sarah Silva","https://www.cifras.com.br/sarah-silva","https://www.e-chords.com/t/f1.gif"
"Sarah Sparks","https://www.cifras.com.br/sarah-sparks","https://www.e-chords.com/t/f68.gif"
"João Dino","https://www.cifras.com.br/joao-dino","https://www.e-chords.com/t/f1.gif"
"Saramagua","https://www.cifras.com.br/saramagua","https://www.e-chords.com/t/f1.gif"
"João Erbetta","https://www.cifras.com.br/joao-erbetta","https://www.e-chords.com/t/f1.gif"
"Lislane Oliveira Camarinha","https://www.cifras.com.br/lislane-oliveira-camarinha","https://www.e-chords.com/t/f1.gif"
"Little Baby Bum","https://www.cifras.com.br/little-baby-bum","https://www.e-chords.com/t/f1.gif"
"Little John","https://www.cifras.com.br/little-john","https://www.e-chords.com/t/f68.gif"
"The Dirty Guvnahs","https://www.cifras.com.br/the-dirty-guvnahs","https://www.e-chords.com/t/f68.gif"
"The Discocks","https://www.cifras.com.br/the-discocks","https://www.e-chords.com/t/f68.gif"
"The Distors","https://www.cifras.com.br/the-distors","https://www.e-chords.com/t/f68.gif"
"The Districts","https://www.cifras.com.br/the-districts","https://www.e-chords.com/t/f68.gif"
"The Donays","https://www.cifras.com.br/the-donays","https://www.e-chords.com/t/f68.gif"
"The Donut Man","https://www.cifras.com.br/the-donut-man","https://www.e-chords.com/t/f68.gif"
"Alex Parks","https://www.cifras.com.br/alex-parks","https://www.e-chords.com/t/f68.gif"
"Alex Rodrigues e Luan","https://www.cifras.com.br/alex-rodrigues-e-luan","https://www.e-chords.com/t/f1.gif"
"Joao Carlos Adorador","https://www.cifras.com.br/joao-carlos-adorador","https://www.e-chords.com/t/f1.gif"
"João Couto","https://www.cifras.com.br/joao-couto","https://www.e-chords.com/t/f1.gif"
"João de Barro","https://www.cifras.com.br/joao-de-barro","https://www.e-chords.com/t/f1.gif"
"Sasa Matic","https://www.cifras.com.br/sasa-matic","https://www.e-chords.com/t/f68.gif"
"Little Odessa","https://www.cifras.com.br/little-odessa","https://www.e-chords.com/t/f68.gif"
"The Dillards","https://www.cifras.com.br/the-dillards","https://www.e-chords.com/t/f10.gif"
"The Divine Masters","https://www.cifras.com.br/the-divine-masters","https://www.e-chords.com/t/f25.gif"
"The Dodos","https://www.cifras.com.br/the-dodos","https://www.e-chords.com/t/f10.gif"
"Ray Lamontagne","https://www.cifras.com.br/ray-lamontagne","https://www.e-chords.com/t/f10.gif"
"Alex Néias","https://www.cifras.com.br/alex-neias","https://www.e-chords.com/t/f1.gif"
"João Calixter","https://www.cifras.com.br/joao-calixter","https://www.e-chords.com/t/f1.gif"
"João Carlos e Gabriel","https://www.cifras.com.br/joao-carlos-e-gabriel","https://www.e-chords.com/t/f1.gif"
"Sarah Shook & the Disarmers","https://www.cifras.com.br/sarah-shook-the-disarmers","https://www.e-chords.com/t/f10.gif"
"João e Os Poetas de Cabelo Solto","https://www.cifras.com.br/joao-e-os-poetas-de-cabelo-solto","https://www.e-chords.com/t/f1.gif"
"Sarge & Shirley West","https://www.cifras.com.br/sarge-shirley-west","https://www.e-chords.com/t/f68.gif"
"João Estrella","https://www.cifras.com.br/joao-estrella","https://www.e-chords.com/t/f1.gif"
"Litfiba","https://www.cifras.com.br/litfiba","https://www.e-chords.com/t/f4.gif"
"Little Big","https://www.cifras.com.br/little-big","https://www.e-chords.com/t/f68.gif"
"The Distillers","https://www.cifras.com.br/the-distillers","https://www.e-chords.com/t/f10.gif"
"The Dollyrots","https://www.cifras.com.br/the-dollyrots","https://www.e-chords.com/t/f68.gif"
"The Donnas","https://www.cifras.com.br/the-donnas","https://www.e-chords.com/t/f10.gif"
"The Downtown Fiction","https://www.cifras.com.br/the-downtown-fiction","https://www.e-chords.com/t/f10.gif"
"Rawayana","https://www.cifras.com.br/rawayana","https://www.e-chords.com/t/f68.gif"
"João e Yego","https://www.cifras.com.br/joao-e-yego","https://www.e-chords.com/t/f1.gif"
"Sarcastic Sounds","https://www.cifras.com.br/sarcastic-sounds","https://www.e-chords.com/t/f10.gif"
"João Eudes","https://www.cifras.com.br/joao-eudes","https://www.e-chords.com/t/f1.gif"
"Sarita Lorena","https://www.cifras.com.br/sarita-lorena","https://www.e-chords.com/t/f1.gif"
"Lisyane Maria","https://www.cifras.com.br/lisyane-maria","https://www.e-chords.com/t/f1.gif"
"Little Johnny England","https://www.cifras.com.br/little-johnny-england","https://www.e-chords.com/t/f68.gif"
"Ray Noble","https://www.cifras.com.br/ray-noble","https://www.e-chords.com/t/f10.gif"
"Sarinha e Neto","https://www.cifras.com.br/sarinha-e-neto","https://www.e-chords.com/t/f1.gif"
"Sarit Hadad","https://www.cifras.com.br/sarit-hadad","https://www.e-chords.com/t/f68.gif"
"Little Clubthing","https://www.cifras.com.br/little-clubthing","https://www.e-chords.com/t/f68.gif"
"Little Man Tate","https://www.cifras.com.br/little-man-tate","https://www.e-chords.com/t/f68.gif"
"Little Mix","https://www.cifras.com.br/little-mix","https://www.e-chords.com/t/f2.gif"
"The Dissociatives","https://www.cifras.com.br/the-dissociatives","https://www.e-chords.com/t/f12.gif"
"Ray Boltz","https://www.cifras.com.br/ray-boltz","https://www.e-chords.com/t/f10.gif"
"Ray Charles","https://www.cifras.com.br/ray-charles","https://www.e-chords.com/t/f10.gif"
"Ray Douglas","https://www.cifras.com.br/ray-douglas","https://www.e-chords.com/t/f1.gif"
"Ray Sepúlveda","https://www.cifras.com.br/ray-sepulveda","https://www.e-chords.com/t/f68.gif"
"João Daniel Ulhoa","https://www.cifras.com.br/joao-daniel-ulhoa","https://www.e-chords.com/t/f1.gif"
"João do Reino e Jurandir","https://www.cifras.com.br/joao-do-reino-e-jurandir","https://www.e-chords.com/t/f1.gif"
"João do Vale","https://www.cifras.com.br/joao-do-vale","https://www.e-chords.com/t/f1.gif"
"Lite","https://www.cifras.com.br/lite","https://www.e-chords.com/t/f68.gif"
"Little Feat","https://www.cifras.com.br/little-feat","https://www.e-chords.com/t/f10.gif"
"Little Hornet","https://www.cifras.com.br/little-hornet","https://www.e-chords.com/t/f12.gif"
"The Donkeys","https://www.cifras.com.br/the-donkeys","https://www.e-chords.com/t/f68.gif"
"The Dovells","https://www.cifras.com.br/the-dovells","https://www.e-chords.com/t/f10.gif"
"The Dreadnoughts","https://www.cifras.com.br/the-dreadnoughts","https://www.e-chords.com/t/f68.gif"
"The Dream Academy","https://www.cifras.com.br/the-dream-academy","https://www.e-chords.com/t/f2.gif"
"Rawfy Welton","https://www.cifras.com.br/rawfy-welton","https://www.e-chords.com/t/f1.gif"
"Ray Henderson","https://www.cifras.com.br/ray-henderson","https://www.e-chords.com/t/f68.gif"
"Ray Kennedy","https://www.cifras.com.br/ray-kennedy","https://www.e-chords.com/t/f10.gif"
"Alex Northey","https://www.cifras.com.br/alex-northey","https://www.e-chords.com/t/f1.gif"
"João Carlos e Bruno","https://www.cifras.com.br/joao-carlos-e-bruno","https://www.e-chords.com/t/f1.gif"
"João Donato","https://www.cifras.com.br/joao-donato","https://www.e-chords.com/t/f1.gif"
"The Dooleys","https://www.cifras.com.br/the-dooleys","https://www.e-chords.com/t/f1.gif"
"Raury","https://www.cifras.com.br/raury","https://www.e-chords.com/t/f1.gif"
"Ravana Ellen","https://www.cifras.com.br/ravana-ellen","https://www.e-chords.com/t/f1.gif"
"Rawenna","https://www.cifras.com.br/rawenna","https://www.e-chords.com/t/f1.gif"
"Alex Sander","https://www.cifras.com.br/alex-sander","https://www.e-chords.com/t/f1.gif"
"João Chora","https://www.cifras.com.br/joao-chora","https://www.e-chords.com/t/f11.gif"
"Sarah Rocha","https://www.cifras.com.br/sarah-rocha","https://www.e-chords.com/t/f1.gif"
"Sarah Sabará","https://www.cifras.com.br/sarah-sabara","https://www.e-chords.com/t/f1.gif"
"Sarita Montiel","https://www.cifras.com.br/sarita-montiel","https://www.e-chords.com/t/f3.gif"
"Sary Pacheco","https://www.cifras.com.br/sary-pacheco","https://www.e-chords.com/t/f68.gif"
"Sash!","https://www.cifras.com.br/sash","https://www.e-chords.com/t/f68.gif"
"The Doubleclicks","https://www.cifras.com.br/the-doubleclicks","https://www.e-chords.com/t/f68.gif"
"The Downtown Struts","https://www.cifras.com.br/the-downtown-struts","https://www.e-chords.com/t/f68.gif"
"Joao Fonte","https://www.cifras.com.br/joao-fonte","https://www.e-chords.com/t/f1.gif"
"João Guilherme Ávila","https://www.cifras.com.br/joao-guilherme-avila","https://www.e-chords.com/t/f1.gif"
"João Ítalo","https://www.cifras.com.br/joao-italo","https://www.e-chords.com/t/f1.gif"
"Satte Pe Satta","https://www.cifras.com.br/satte-pe-satta","https://www.e-chords.com/t/f68.gif"
"Litto Nebbia","https://www.cifras.com.br/litto-nebbia","https://www.e-chords.com/t/f27.gif"
"Liveloud","https://www.cifras.com.br/liveloud","https://www.e-chords.com/t/f68.gif"
"The Echoes","https://www.cifras.com.br/the-echoes","https://www.e-chords.com/t/f68.gif"
"The Ericksons","https://www.cifras.com.br/the-ericksons","https://www.e-chords.com/t/f68.gif"
"Rayan Almeida","https://www.cifras.com.br/rayan-almeida","https://www.e-chords.com/t/f1.gif"
"Alex the Astronaut","https://www.cifras.com.br/alex-the-astronaut","https://www.e-chords.com/t/f68.gif"
"Alex Turner","https://www.cifras.com.br/alex-turner","https://www.e-chords.com/t/f2.gif"
"João Illan","https://www.cifras.com.br/joao-illan","https://www.e-chords.com/t/f1.gif"
"Satra","https://www.cifras.com.br/satra","https://www.e-chords.com/t/f68.gif"
"Liu","https://www.cifras.com.br/liu","https://www.e-chords.com/t/f1.gif"
"The Dukes Of Stratosphear","https://www.cifras.com.br/the-dukes-of-stratosphear","https://www.e-chords.com/t/f68.gif"
"The Duprees","https://www.cifras.com.br/the-duprees","https://www.e-chords.com/t/f10.gif"
"The Dutchess And The Duke","https://www.cifras.com.br/the-dutchess-and-the-duke","https://www.e-chords.com/t/f10.gif"
"The Earls","https://www.cifras.com.br/the-earls","https://www.e-chords.com/t/f10.gif"
"Ray Stevens","https://www.cifras.com.br/ray-stevens","https://www.e-chords.com/t/f10.gif"
"Ray Wilson","https://www.cifras.com.br/ray-wilson","https://www.e-chords.com/t/f68.gif"
"Alex Santos","https://www.cifras.com.br/alex-santos","https://www.e-chords.com/t/f1.gif"
"Alexander","https://www.cifras.com.br/alexander","https://www.e-chords.com/t/f16.gif"
"João Gabriel","https://www.cifras.com.br/joao-gabriel","https://www.e-chords.com/t/f1.gif"
"Sasha Sloan","https://www.cifras.com.br/sasha-sloan","https://www.e-chords.com/t/f68.gif"
"Satchmode","https://www.cifras.com.br/satchmode","https://www.e-chords.com/t/f68.gif"
"Liverpool Express","https://www.cifras.com.br/liverpool-express","https://www.e-chords.com/t/f2.gif"
"The Dreams","https://www.cifras.com.br/the-dreams","https://www.e-chords.com/t/f68.gif"
"The Drills","https://www.cifras.com.br/the-drills","https://www.e-chords.com/t/f25.gif"
"The Dukes of Hazzard","https://www.cifras.com.br/the-dukes-of-hazzard","https://www.e-chords.com/t/f68.gif"
"The Everybodyfields","https://www.cifras.com.br/the-everybodyfields","https://www.e-chords.com/t/f10.gif"
"Alex y Mike","https://www.cifras.com.br/alex-y-mike","https://www.e-chords.com/t/f68.gif"
"Alexander Acha","https://www.cifras.com.br/alexander-acha","https://www.e-chords.com/t/f6.gif"
"ALEXANDER JEAN","https://www.cifras.com.br/alexander-jean","https://www.e-chords.com/t/f68.gif"
"Joao Gabriel Zl","https://www.cifras.com.br/joao-gabriel-zl","https://www.e-chords.com/t/f1.gif"
"Satierf","https://www.cifras.com.br/satierf","https://www.e-chords.com/t/f1.gif"
"Living","https://www.cifras.com.br/living","https://www.e-chords.com/t/f68.gif"
"The Effect","https://www.cifras.com.br/the-effect","https://www.e-chords.com/t/f68.gif"
"The Elliot Project","https://www.cifras.com.br/the-elliot-project","https://www.e-chords.com/t/f10.gif"
"Rayachy Rocha","https://www.cifras.com.br/rayachy-rocha","https://www.e-chords.com/t/f1.gif"
"Alex Zurdo","https://www.cifras.com.br/alex-zurdo","https://www.e-chords.com/t/f68.gif"
"Alexander Lopes","https://www.cifras.com.br/alexander-lopes","https://www.e-chords.com/t/f1.gif"
"Saturnus","https://www.cifras.com.br/saturnus","https://www.e-chords.com/t/f30.gif"
"The Drums","https://www.cifras.com.br/the-drums","https://www.e-chords.com/t/f10.gif"
"The Duckworths","https://www.cifras.com.br/the-duckworths","https://www.e-chords.com/t/f68.gif"
"The Eagles UK Band","https://www.cifras.com.br/the-eagles-uk-band","https://www.e-chords.com/t/f68.gif"
