Position,Track Name,Artist,Streams,URL,Subject,Date
67,Dance Monkey,Tones And I,1160645,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku,top 200,weekly-2020-09-04--2020-09-11
68,Amor de Fim de Noite,Orochi,1154493,https://open.spotify.com/track/1Nmcs8zk7LfcvHRgLtTM5J,top 200,weekly-2020-09-04--2020-09-11
69,Pode Sumir,Luíza & Maurílio,1141321,https://open.spotify.com/track/5OzvtpasMB3aPWpfVr0PsA,top 200,weekly-2020-09-04--2020-09-11
70,Então Toma - Ao Vivo,Matheus & Kauan,1132241,https://open.spotify.com/track/5yaXBGNko8lmFSOvKWo99j,top 200,weekly-2020-09-04--2020-09-11
71,Hoje É Rave,Bárbara Labres,1097984,https://open.spotify.com/track/2CBpRE0A922XhWLSI8AT9O,top 200,weekly-2020-09-04--2020-09-11
72,"Homenagem aos Relíquias (feat. Menor MC, MC Vinny, MC Julio D.E R. & MC Leozinho ZS)",DJ Matt D,1093218,https://open.spotify.com/track/4vDC52DnSqAjec5Vh5yJEb,top 200,weekly-2020-09-04--2020-09-11
73,Slow Down (feat. Jorja Smith) - Vintage Culture & Slow Motion Remix,Maverick Sabre,1073533,https://open.spotify.com/track/5PNvgiKSwMdjBsDsgFCFLX,top 200,weekly-2020-09-04--2020-09-11
74,Bebe e Vem Me Procurar,Raí Saia Rodada,1058567,https://open.spotify.com/track/3tu0GkIZwwkmILoD4HemBq,top 200,weekly-2020-09-04--2020-09-11
75,Marília Mendonça,BIN,1054441,https://open.spotify.com/track/1CBjYXLotHrkiykMbI7EaU,top 200,weekly-2020-09-04--2020-09-11
76,Cidade Inteira,Eric Land,1052516,https://open.spotify.com/track/7J3QMuDCSv56jRSiD9jFBF,top 200,weekly-2020-09-04--2020-09-11
77,Quem Traiu Levou - Ao Vivo,Gusttavo Lima,1049231,https://open.spotify.com/track/17Ryox5vWKp92IDW87C5PI,top 200,weekly-2020-09-04--2020-09-11
78,Cabeça Voando,Os Barões Da Pisadinha,1033564,https://open.spotify.com/track/6wDzwmywQ2X8O0FN1IQGol,top 200,weekly-2020-09-04--2020-09-11
79,Relógio Parado (Ao Vivo),Diego & Arnaldo,1032500,https://open.spotify.com/track/5n8Y78Pl5q8lqS7sJP61qw,top 200,weekly-2020-09-04--2020-09-11
80,Vai Lá,Wesley Safadão,1032455,https://open.spotify.com/track/1NFRjwcyR91yN0cLRm8263,top 200,weekly-2020-09-04--2020-09-11
81,Textão - Ao Vivo,Zé Neto & Cristiano,1023177,https://open.spotify.com/track/2uhBCMHwS3SATOHIgM2KPF,top 200,weekly-2020-09-04--2020-09-11
82,Alô Ex-Amor - Ao Vivo,João Bosco e Gabriel,1003369,https://open.spotify.com/track/2QCwoYDn4DRfjs4NhW2KpO,top 200,weekly-2020-09-04--2020-09-11
83,Sálvame,RBD,1000293,https://open.spotify.com/track/3hbTkJ0yFzHbawnKyhvTQj,top 200,weekly-2020-09-04--2020-09-11
84,Rain On Me (with Ariana Grande),Lady Gaga,995891,https://open.spotify.com/track/7ju97lgwC2rKQ6wwsf9no9,top 200,weekly-2020-09-04--2020-09-11
85,Rebelde,RBD,995068,https://open.spotify.com/track/56tOMi4N980gmsdUoyaLb3,top 200,weekly-2020-09-04--2020-09-11
86,Xereca de Mel,Shevchenko e Elloco,989991,https://open.spotify.com/track/3csAhPJlNeCDnvuTdT8RQw,top 200,weekly-2020-09-04--2020-09-11
87,(não) era amor,GIULIA BE,988754,https://open.spotify.com/track/7DmZMqXYgQ1oI3z3bGUEbi,top 200,weekly-2020-09-04--2020-09-11
88,ROCKSTAR (feat. Roddy Ricch),DaBaby,985089,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4,top 200,weekly-2020-09-04--2020-09-11
89,Avançada,MC Kevinho,982654,https://open.spotify.com/track/1fWITNjgwmKEonjikQUaa1,top 200,weekly-2020-09-04--2020-09-11
90,Te gusta,MC Kevinho,976427,https://open.spotify.com/track/0h5iRD8nlDtcn4rwbZzNgg,top 200,weekly-2020-09-04--2020-09-11
91,Savage Love (Laxed - Siren Beat),Jawsh 685,974454,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c,top 200,weekly-2020-09-04--2020-09-11
92,Chupadinha,Os Barões Da Pisadinha,971565,https://open.spotify.com/track/0BVRi6cizWdDrLRmKI0qsw,top 200,weekly-2020-09-04--2020-09-11
93,Áudio - Ao Vivo em Brasília,Diego & Victor Hugo,971324,https://open.spotify.com/track/2PqPSf3gtTED79rWGwVtYg,top 200,weekly-2020-09-04--2020-09-11
94,Uma Vida a Mais (Listen To Your Heart),Marília Mendonça,965709,https://open.spotify.com/track/2hqRWWmbHT9CTc5a4a9NVe,top 200,weekly-2020-09-04--2020-09-11
95,Cuidado Que Eu Te Supero,Yasmin Santos,959902,https://open.spotify.com/track/5J4tK2FbXQEeC0AsfFgwpz,top 200,weekly-2020-09-04--2020-09-11
96,SENTADÃO,PEDRO SAMPAIO,955098,https://open.spotify.com/track/4lKuzrdZrJuCAedbIslF3A,top 200,weekly-2020-09-04--2020-09-11
97,Você Nem É Tudo Isso,Marília Mendonça,927430,https://open.spotify.com/track/0zhnWntcmhChM7PXSWuNNq,top 200,weekly-2020-09-04--2020-09-11
98,Solo Quédate En Silencio,RBD,912588,https://open.spotify.com/track/2RJ1fg4qf2vgZKifTa4HgA,top 200,weekly-2020-09-04--2020-09-11
99,Nuestro Amor,RBD,908459,https://open.spotify.com/track/7F7qwp7VZRVwZsNoddRRgX,top 200,weekly-2020-09-04--2020-09-11
100,death bed (coffee for your head),Powfu,894713,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx,top 200,weekly-2020-09-04--2020-09-11
101,Someone You Loved,Lewis Capaldi,886446,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf,top 200,weekly-2020-09-04--2020-09-11
102,Se Eu Fosse Você - Ao Vivo,Henrique & Juliano,884511,https://open.spotify.com/track/3HXLUh9lzSrSLvrvLk2LjC,top 200,weekly-2020-09-04--2020-09-11
103,Pupila,ANAVITÓRIA,882147,https://open.spotify.com/track/7Gk5OrMYaMRtT2JmgJVAfk,top 200,weekly-2020-09-04--2020-09-11
104,Break My Heart,Dua Lipa,876963,https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT,top 200,weekly-2020-09-04--2020-09-11
105,How You Like That,BLACKPINK,876354,https://open.spotify.com/track/3vAn0qZzdyuHamcrpkfiX3,top 200,weekly-2020-09-04--2020-09-11
106,Eu Feat. Você,Melim,872244,https://open.spotify.com/track/2PaOWQIEkSFkmONCv1Vgui,top 200,weekly-2020-09-04--2020-09-11
107,Vem Me Satisfazer,MC Ingryd,871403,https://open.spotify.com/track/63SHcJzckFykS8faA5zojY,top 200,weekly-2020-09-04--2020-09-11
108,Tchau Brigado - Ao Vivo,Humberto & Ronaldo,869250,https://open.spotify.com/track/2TR917wkDeRvwTE5cSfZFf,top 200,weekly-2020-09-04--2020-09-11
109,Tijolão - Ao Vivo,Jorge & Mateus,864032,https://open.spotify.com/track/6QwFUcPc5nhsqZuhXUYtV7,top 200,weekly-2020-09-04--2020-09-11
110,Ferida Curada,Zé Neto & Cristiano,863925,https://open.spotify.com/track/1U3tv41tFRgOfbytpuYQrR,top 200,weekly-2020-09-04--2020-09-11
111,Céu de pipa,MC Marks,862477,https://open.spotify.com/track/2DQ09MyIaXu5F1ly4MEvDM,top 200,weekly-2020-09-04--2020-09-11
112,Midnight Sky,Miley Cyrus,852087,https://open.spotify.com/track/27ycaQnQAxaPiyeg3nr2aB,top 200,weekly-2020-09-04--2020-09-11
113,Certo e Duvidoso (feat. Gaab) - Ao Vivo,Marcos & Belutti,851364,https://open.spotify.com/track/7ArNH109yIfwIquJ535fsi,top 200,weekly-2020-09-04--2020-09-11
114,Qual é a do amor (feat. Atitude 67) - Ao vivo,João Gustavo e Murilo,851302,https://open.spotify.com/track/3rfPuNpqMHQKXIPoEF5iFB,top 200,weekly-2020-09-04--2020-09-11
115,Poesia Acústica #6: Era uma Vez,Pineapple StormTv,847002,https://open.spotify.com/track/13Rf6RaZT13TW4xLQR3MQr,top 200,weekly-2020-09-04--2020-09-11
116,Kenny G,Matuê,843316,https://open.spotify.com/track/3MkdA6vwF0ifRl86yzTlJW,top 200,weekly-2020-09-04--2020-09-11
117,Aún Hay Algo,RBD,840964,https://open.spotify.com/track/6fqpsCQ7jF7OgQolXgYovX,top 200,weekly-2020-09-04--2020-09-11
118,Erro Antigo - Ao Vivo,Diego & Victor Hugo,832814,https://open.spotify.com/track/7qpXCkcr3Zj4LDvdiWryns,top 200,weekly-2020-09-04--2020-09-11
119,Meu Abrigo,Melim,830087,https://open.spotify.com/track/5U28PY9MekLyCBYtLHGQpe,top 200,weekly-2020-09-04--2020-09-11
120,Enséñame,RBD,826449,https://open.spotify.com/track/3eo3Dw5OGSWCzJDVHLKE3v,top 200,weekly-2020-09-04--2020-09-11
121,SEM LIMITES,WC no Beat,822812,https://open.spotify.com/track/3JZwQT1rIxU3wdtF7eneee,top 200,weekly-2020-09-04--2020-09-11
122,Já que me ensinou a beber,Thiago Brava,815481,https://open.spotify.com/track/4aajF8YX6i8guXdLaW82eS,top 200,weekly-2020-09-04--2020-09-11
123,Girassol,Priscilla Alcantara,814126,https://open.spotify.com/track/22rcaYTa2UgcLCbeO0NoNj,top 200,weekly-2020-09-04--2020-09-11
124,Party On My Own (feat. FAULHABER),Alok,812812,https://open.spotify.com/track/4c9Py6O1NeuYKbJ8Ok7mTl,top 200,weekly-2020-09-04--2020-09-11
125,Breaking Me,Topic,798892,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po,top 200,weekly-2020-09-04--2020-09-11
126,Reincidente,Felipe Araújo,797106,https://open.spotify.com/track/3XG1frltSxibGuYLPucxl8,top 200,weekly-2020-09-04--2020-09-11
127,Cobra Venenosa (feat. DJ Will22),LUDMILLA,795179,https://open.spotify.com/track/15kdyHRNcHSCTRjvHvmqrs,top 200,weekly-2020-09-04--2020-09-11
128,Ser O Parecer,RBD,792338,https://open.spotify.com/track/5sgvzXoYFCr5F5tUZdAA20,top 200,weekly-2020-09-04--2020-09-11
129,Heather,Conan Gray,791743,https://open.spotify.com/track/4xqrdfXkTW4T0RauPLv3WA,top 200,weekly-2020-09-04--2020-09-11
130,Pulei na Piscina - Ao Vivo,Guilherme & Benuto,789520,https://open.spotify.com/track/1uA7fD01YlQr1Rm0oyNB4H,top 200,weekly-2020-09-04--2020-09-11
131,Carreira Solo - Ao Vivo,Gusttavo Lima,787764,https://open.spotify.com/track/1MmS7UIy3J1BTxfGCRvVqN,top 200,weekly-2020-09-04--2020-09-11
132,O Matuto Se Apaixonou,Os Barões Da Pisadinha,786861,https://open.spotify.com/track/09KUam5nfzNEXSSV9zWiT9,top 200,weekly-2020-09-04--2020-09-11
133,Tá com o Papato (feat. BIN),Papatinho,785809,https://open.spotify.com/track/5eT9vs7mv4Y4HrBWcP6abV,top 200,weekly-2020-09-04--2020-09-11
134,Hear Me Tonight,Alok,783643,https://open.spotify.com/track/0v8OKUrqZGoEbgEUXScRSQ,top 200,weekly-2020-09-04--2020-09-11
135,Cabaré,Dj Guuga,778539,https://open.spotify.com/track/0N2cvvlyEw5NFc00E3FB0D,top 200,weekly-2020-09-04--2020-09-11
136,Este Corazón,RBD,764905,https://open.spotify.com/track/0bMVCO35RJiUhAfvFsLjIF,top 200,weekly-2020-09-04--2020-09-11
137,água com açúcar - ao vivo,Luan Santana,761677,https://open.spotify.com/track/6nI98wtHOJAYSASq22TCYu,top 200,weekly-2020-09-04--2020-09-11
138,Alô Ambev (Segue Sua Vida) - Ao Vivo,Zé Neto & Cristiano,757254,https://open.spotify.com/track/5m5aY6S9ttfIG157xli2Rs,top 200,weekly-2020-09-04--2020-09-11
139,Muito Cedo,Turma do Pagode,754841,https://open.spotify.com/track/7N0Py2msno86enR6JPNlpV,top 200,weekly-2020-09-04--2020-09-11
140,Gaiola É o Troco,MC Du Black,750024,https://open.spotify.com/track/3Uq45ipGutypFPmETfaoaH,top 200,weekly-2020-09-04--2020-09-11
141,Sou Vitorioso,Mc Lele JP,745644,https://open.spotify.com/track/37hCsK2djczyRGWMjqzbxD,top 200,weekly-2020-09-04--2020-09-11
142,Agora Eu Pego Mesmo,Os Barões Da Pisadinha,744007,https://open.spotify.com/track/6OsMu5ntYteQzcCrZVWA33,top 200,weekly-2020-09-04--2020-09-11
143,Hawái,Maluma,739115,https://open.spotify.com/track/1yoMvmasuxZfqHEipJhRbp,top 200,weekly-2020-09-04--2020-09-11
144,Tiro Certo - Ao Vivo,Zé Felipe,732729,https://open.spotify.com/track/5MArTXEVyKBwoodjdy04fk,top 200,weekly-2020-09-04--2020-09-11
145,Casa de Praia - Ao Vivo,Os Barões Da Pisadinha,731264,https://open.spotify.com/track/5iHJ6FB4iWVcaY7iDYJrJB,top 200,weekly-2020-09-04--2020-09-11
146,Saudade em Gotas (feat. Wesley Safadão) - Ao Vivo,Yasmin Santos,730443,https://open.spotify.com/track/3ZROq16fQ1o2dWEGkHPHkJ,top 200,weekly-2020-09-04--2020-09-11
147,Pisadinha - Ao Vivo,Diego & Victor Hugo,730322,https://open.spotify.com/track/36P6ptTyxOggYgR2aoZiAl,top 200,weekly-2020-09-04--2020-09-11
148,Un Poco De Tu Amor,RBD,729599,https://open.spotify.com/track/64mK5Yd0rdGeXVkMFspEyt,top 200,weekly-2020-09-04--2020-09-11
149,Toosie Slide,Drake,726274,https://open.spotify.com/track/466cKvZn1j45IpxDdYZqdA,top 200,weekly-2020-09-04--2020-09-11
150,Ouvi Dizer,Melim,726122,https://open.spotify.com/track/1qCLx3nX25NuhfPjM5E1qV,top 200,weekly-2020-09-04--2020-09-11
151,Señorita,Shawn Mendes,722927,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2,top 200,weekly-2020-09-04--2020-09-11
152,Deixa (feat. Ana Gabriela),Lagum,721306,https://open.spotify.com/track/3fLqmaO4vvZpFZSZy52VMp,top 200,weekly-2020-09-04--2020-09-11
153,Tudo de bom,Pk,715796,https://open.spotify.com/track/3YqLyRFwjGuPBT7EHoyQH7,top 200,weekly-2020-09-04--2020-09-11
154,Fatalmente / Separação / Temporal - Ao Vivo,Grupo Menos É Mais,715571,https://open.spotify.com/track/0mpqoslgBvHcnbNZhK8wBO,top 200,weekly-2020-09-04--2020-09-11
155,Tão Linda,Atitude 67,712603,https://open.spotify.com/track/59WWulo1LM0njpIkcduCMn,top 200,weekly-2020-09-04--2020-09-11
156,Rave Na Praia,MC Teteu,711590,https://open.spotify.com/track/50YsV2XFugoMrqJK9Ttdly,top 200,weekly-2020-09-04--2020-09-11
157,Bebê Vem Me Procurar,Os Barões Da Pisadinha,708077,https://open.spotify.com/track/4nyQshn0cfaRvvnu02Wcqn,top 200,weekly-2020-09-04--2020-09-11
158,Laugh Now Cry Later (feat. Lil Durk),Drake,707441,https://open.spotify.com/track/2SAqBLGA283SUiwJ3xOUVI,top 200,weekly-2020-09-04--2020-09-11
159,Meu talismã,IZA,707275,https://open.spotify.com/track/5aayWOEE7u7bxZ3r7dwIrX,top 200,weekly-2020-09-04--2020-09-11
160,POPSTAR (feat. Drake),DJ Khaled,705443,https://open.spotify.com/track/6EDO9iiTtwNv6waLwa1UUq,top 200,weekly-2020-09-04--2020-09-11
161,Tempo de Aprender / Energia Surreal / Não Pedi Pra Me Apaixonar - Ao Vivo,Grupo Menos É Mais,696666,https://open.spotify.com/track/3COVZV6VRP4sdXiWTB1XTM,top 200,weekly-2020-09-04--2020-09-11
162,10 de Setembro,Marília Mendonça,693918,https://open.spotify.com/track/7HaSsqUFunfYlT7MTEnxCx,top 200,weekly-2020-09-04--2020-09-11
163,Piece Of Your Heart - Alok Remix,MEDUZA,691723,https://open.spotify.com/track/6iW38RGqdDGOofmz2HeXLW,top 200,weekly-2020-09-04--2020-09-11
164,Otro Día Que Va,RBD,687035,https://open.spotify.com/track/7FJThvbD5d8OIIbU9eNLGB,top 200,weekly-2020-09-04--2020-09-11
165,Hit Contagiante,Felipe Original,683784,https://open.spotify.com/track/5dKesZwp6deuhEeW8F1UEi,top 200,weekly-2020-09-04--2020-09-11
166,Baila Comigo (feat. Kelly Ruiz) - Rennan da Penha Remix,Dayvi,682241,https://open.spotify.com/track/7M6D0ACikinC39ZtuEwMPo,top 200,weekly-2020-09-04--2020-09-11
167,Complicado,Vitão,678111,https://open.spotify.com/track/6toDZSoqG5QUitFsoxavRy,top 200,weekly-2020-09-04--2020-09-11
168,Poesia Acústica - Paris,Pineapple StormTv,675615,https://open.spotify.com/track/5JKaHAt4atuNoLqpyDgbyK,top 200,weekly-2020-09-04--2020-09-11
169,Amoreco,Simone & Simaria,675309,https://open.spotify.com/track/32qETd0e2eKMs2BiMocPc0,top 200,weekly-2020-09-04--2020-09-11
170,Adore You,Harry Styles,675174,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7,top 200,weekly-2020-09-04--2020-09-11
171,Serenata - Ao Vivo,Marília Mendonça,673121,https://open.spotify.com/track/5fY9bVl1Wj4PIM3wnduWop,top 200,weekly-2020-09-04--2020-09-11
172,Tras De Mí,RBD,673065,https://open.spotify.com/track/1AO5MeGsWdPLejY47pnYYy,top 200,weekly-2020-09-04--2020-09-11
173,Vitória Chegou,Mc Lipi,671299,https://open.spotify.com/track/541XTa1azDkMp2cFsM1Hcw,top 200,weekly-2020-09-04--2020-09-11
174,Lose Control,MEDUZA,670298,https://open.spotify.com/track/7CHi4DtfK4heMlQaudCuHK,top 200,weekly-2020-09-04--2020-09-11
175,Believer,Imagine Dragons,668941,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP,top 200,weekly-2020-09-04--2020-09-11
176,Mood (feat. iann dior),24kGoldn,667817,https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq,top 200,weekly-2020-09-04--2020-09-11
177,Deixa Tudo Como Tá - Ao Vivo,Thiaguinho,665942,https://open.spotify.com/track/0abrd2vT2W3JZBDNezUY7r,top 200,weekly-2020-09-04--2020-09-11
178,Isso Que é Vida,DENNIS,664185,https://open.spotify.com/track/1dKYlw6v9wofuqb7EXSvPn,top 200,weekly-2020-09-04--2020-09-11
179,Gelo,Melim,653190,https://open.spotify.com/track/2DsZ6pXK1AG6emFugTeYW3,top 200,weekly-2020-09-04--2020-09-11
180,Quarta Cadeira - Ao Vivo,Matheus & Kauan,649881,https://open.spotify.com/track/5q0NlM6Pm8Pp3orq7zGiRn,top 200,weekly-2020-09-04--2020-09-11
181,Qué Hay Detrás,RBD,649126,https://open.spotify.com/track/5Ya2WSoqPdAkmohiRZgZGl,top 200,weekly-2020-09-04--2020-09-11
182,Pra Você Guardei O Amor,Nando Reis,649081,https://open.spotify.com/track/1EQ8sBQ7Abv9DvNBzhXAcv,top 200,weekly-2020-09-04--2020-09-11
183,Perdição,L7NNON,648491,https://open.spotify.com/track/7FikD4RFpmSZIvoP3rRwsS,top 200,weekly-2020-09-04--2020-09-11
184,Não Gosto Eu Amo - Ao Vivo,Henrique & Juliano,647822,https://open.spotify.com/track/6mnySl4xEnPy0ZBBWSAHc9,top 200,weekly-2020-09-04--2020-09-11
185,Combatchy (feat. MC Rebecca),Anitta,644226,https://open.spotify.com/track/2bPtwnrpFNEe8N7Q85kLHw,top 200,weekly-2020-09-04--2020-09-11
186,Pode Jogar,MC Kevin o Chris,641467,https://open.spotify.com/track/6YClJMtJDyyJ2iaUf5npyC,top 200,weekly-2020-09-04--2020-09-11
187,Mulher Cativante,MC Paulin da Capital,641100,https://open.spotify.com/track/0ItBgjbN1F82yX73rwTIg0,top 200,weekly-2020-09-04--2020-09-11
188,Still Don't Know My Name,Labrinth,640312,https://open.spotify.com/track/6N22FZs2ZhPBYi3b9XPajV,top 200,weekly-2020-09-04--2020-09-11
189,goosebumps,Travis Scott,639283,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2,top 200,weekly-2020-09-04--2020-09-11
190,Na Cama Que Eu Paguei - Ao Vivo,Wesley Safadão,629731,https://open.spotify.com/track/6hqQPoB1yYKcLfByfxO8he,top 200,weekly-2020-09-04--2020-09-11
191,Recaída,Grupo Menos É Mais,629311,https://open.spotify.com/track/49rtHPYe4eny7j1sbDrm8j,top 200,weekly-2020-09-04--2020-09-11
192,On & On,Alok,628834,https://open.spotify.com/track/7sYAS4CpbV90oSemgaEQat,top 200,weekly-2020-09-04--2020-09-11
193,Lençol Dobrado,João Gustavo e Murilo,627024,https://open.spotify.com/track/72xB2J9ZeBl0Rzxq2XmzdY,top 200,weekly-2020-09-04--2020-09-11
194,ily (i love you baby) (feat. Emilee),Surf Mesa,624217,https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS,top 200,weekly-2020-09-04--2020-09-11
195,Some que ele vem atrás,Anitta,622799,https://open.spotify.com/track/2qD7VoDYcrAPY0cVEfpsR5,top 200,weekly-2020-09-04--2020-09-11
196,Así Soy Yo,RBD,621200,https://open.spotify.com/track/5QEgSyNbcWXYbxXNkz4pxs,top 200,weekly-2020-09-04--2020-09-11
197,Péssimo Negócio (Ao Vivo),Dilsinho,620578,https://open.spotify.com/track/5MMrkwK6AgNAsgHVdC7daZ,top 200,weekly-2020-09-04--2020-09-11
198,Tempo Perdido,Legião Urbana,620374,https://open.spotify.com/track/7MnT7msJZg3XBAS0OTfGrB,top 200,weekly-2020-09-04--2020-09-11
199,Um Pedido,Hungria Hip Hop,619629,https://open.spotify.com/track/3CgZi8DMUftJHK6WL2gKc1,top 200,weekly-2020-09-04--2020-09-11
200,Romance Proibido,MC Kevin o Chris,618052,https://open.spotify.com/track/7AhIaMofrzYgVn4k0zWDMB,top 200,weekly-2020-09-04--2020-09-11
1,Oh Juliana,Niack,5239636,https://open.spotify.com/track/4xWzZmX4K1yyrdtRfbUvjt,top 200,weekly-2020-09-11--2020-09-18
2,Máquina do Tempo,Matuê,4794016,https://open.spotify.com/track/5oI9blwsXC8AkTWw6wASY8,top 200,weekly-2020-09-11--2020-09-18
3,Investe Em Mim,Jonas Esticado,4498188,https://open.spotify.com/track/15k1TDabqSEmyXOwMq9RM7,top 200,weekly-2020-09-11--2020-09-18
4,777-666,Matuê,4390172,https://open.spotify.com/track/3sGcETRMuAgcPgjDpIkgMn,top 200,weekly-2020-09-11--2020-09-18
5,Recairei - Ao Vivo,Os Barões Da Pisadinha,3915292,https://open.spotify.com/track/71FrGl0XcpL3VId65tB5mg,top 200,weekly-2020-09-11--2020-09-18
6,Comprei um Lança,Mc Jacaré,3514930,https://open.spotify.com/track/12v6LfkX9YIR3uLefIAAYZ,top 200,weekly-2020-09-11--2020-09-18
7,Desce Pro Play (PA PA PA),Mc Zaac,3453884,https://open.spotify.com/track/4zGtfOglDBfVUypabBwIjQ,top 200,weekly-2020-09-11--2020-09-18
8,Quero Você do Jeito Que Quiser,Marília Mendonça,3406639,https://open.spotify.com/track/64I6t2tuUGnIlaDIzHJ6YI,top 200,weekly-2020-09-11--2020-09-18
9,Cogulândia,Matuê,3277642,https://open.spotify.com/track/5T6mY3sQbvVfLnertXdoST,top 200,weekly-2020-09-11--2020-09-18
10,É Sal,Matuê,3219389,https://open.spotify.com/track/2c80HnIOPMmQQVQllQEWb5,top 200,weekly-2020-09-11--2020-09-18
11,Sogra - Ao Vivo,Dilsinho,3162556,https://open.spotify.com/track/4zsiMjB0794HztyqUkD3Zi,top 200,weekly-2020-09-11--2020-09-18
12,Antes,Matuê,3131949,https://open.spotify.com/track/2XymTaHTrQWDEuSyhfZvqF,top 200,weekly-2020-09-11--2020-09-18
13,Tá Rocheda,Os Barões Da Pisadinha,2932560,https://open.spotify.com/track/3dPvQLKl42dMYWV4LWRTLK,top 200,weekly-2020-09-11--2020-09-18
14,Só Você,MC Rogerinho,2920864,https://open.spotify.com/track/59kRq8rb5uJCrSYYbGCk7o,top 200,weekly-2020-09-11--2020-09-18
15,Vai Ter Que Aguentar,Mc Don Juan,2907345,https://open.spotify.com/track/5GAdMAL3tRJkVN1HtwohK2,top 200,weekly-2020-09-11--2020-09-18
16,Volta por Baixo - Ao Vivo,Henrique & Juliano,2859624,https://open.spotify.com/track/7o9LwQmTuIDm4LyyHFIWul,top 200,weekly-2020-09-11--2020-09-18
17,Na Raba Toma Tapão,Niack,2826496,https://open.spotify.com/track/0AGS6ZRgzobrazmCi6pYMe,top 200,weekly-2020-09-11--2020-09-18
18,Gorilla Roxo,Matuê,2786094,https://open.spotify.com/track/0bV0LtjtZH76gD0ujPYS3n,top 200,weekly-2020-09-11--2020-09-18
19,Barzinho Aleatório - Ao Vivo,Zé Neto & Cristiano,2734028,https://open.spotify.com/track/3WjSkl7VDWY1prwJw7dSG0,top 200,weekly-2020-09-11--2020-09-18
20,Ranking,Jorge & Mateus,2724366,https://open.spotify.com/track/0RaIjuKU5hudMteEXwr4RS,top 200,weekly-2020-09-11--2020-09-18
21,TOMA,Luísa Sonza,2677677,https://open.spotify.com/track/7pDcS0EVMJR0YwjXmHcCRg,top 200,weekly-2020-09-11--2020-09-18
22,WAP (feat. Megan Thee Stallion),Cardi B,2652943,https://open.spotify.com/track/4Oun2ylbjFKMPTiaSbbCih,top 200,weekly-2020-09-11--2020-09-18
23,Poesia Acústica #9: Melhor Forma,Pineapple StormTv,2638492,https://open.spotify.com/track/2fmeSswdyVq4wcqhY41UHk,top 200,weekly-2020-09-11--2020-09-18
24,Figurinha - Ao Vivo,Douglas & Vinicius,2571451,https://open.spotify.com/track/187Pge0WmJNoS73kaIORSE,top 200,weekly-2020-09-11--2020-09-18
25,Basta Você Me Ligar - Ao Vivo,Os Barões Da Pisadinha,2533773,https://open.spotify.com/track/3AV1KI22k1jGMz792lDrj1,top 200,weekly-2020-09-11--2020-09-18
26,Deus é por nós,MC Marks,2491821,https://open.spotify.com/track/6jcGoHrqfRW6fI2I6xtwBQ,top 200,weekly-2020-09-11--2020-09-18
27,Litrão - Ao Vivo,Matheus & Kauan,2447341,https://open.spotify.com/track/4DngRKOpRPrkbzImUB0zgh,top 200,weekly-2020-09-11--2020-09-18
28,Deve ser horrível dormir sem mim,Manu Gavassi,2426472,https://open.spotify.com/track/6Q9NH5cNBY58nJkp5Jbs9j,top 200,weekly-2020-09-11--2020-09-18
29,Nem Doeu - Ao Vivo,Matheus & Kauan,2417304,https://open.spotify.com/track/260n4ECk9j4IEvTAVBYojl,top 200,weekly-2020-09-11--2020-09-18
30,Tudo Aconteceu,MC Du Black,2327926,https://open.spotify.com/track/67mqU3FeErlvWwsxnMfvQo,top 200,weekly-2020-09-11--2020-09-18
31,se essa vida fosse um filme,GIULIA BE,2321821,https://open.spotify.com/track/0hDphSo7vI7gCjEPpD6gu0,top 200,weekly-2020-09-11--2020-09-18
32,Flores,Vitão,2247050,https://open.spotify.com/track/25gD4PQjxCLnwIY2n23aEl,top 200,weekly-2020-09-11--2020-09-18
33,Te Prometo,DENNIS,2207894,https://open.spotify.com/track/7Ac3BmqTQoLdAt7HtZyfgN,top 200,weekly-2020-09-11--2020-09-18
34,BRABA,Luísa Sonza,2157846,https://open.spotify.com/track/2WlZuBDgLfT7Kc0admhFdg,top 200,weekly-2020-09-11--2020-09-18
35,Watermelon Sugar,Harry Styles,2149040,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY,top 200,weekly-2020-09-11--2020-09-18
36,S de Saudade,Luíza & Maurílio,2146367,https://open.spotify.com/track/3J5Pu25BODMex4Jpy4l6FL,top 200,weekly-2020-09-11--2020-09-18
37,Não Vai Embora,Dilsinho,2144737,https://open.spotify.com/track/28atBekPVlTdnU4M9Z7udd,top 200,weekly-2020-09-11--2020-09-18
