Position,Track Name,Artist,URL,Subject,Date
1,Amor ou o Litrão,Petter Ferraz,https://open.spotify.com/track/7qmnP8Woc47dLSrMD5MxL1,viral 50,weekly-2020-12-10--2020-12-10.csv
2,Eu vou tirar você do cabaré,Israell Muniz,https://open.spotify.com/track/3yBOCItZQIjGV0PT5UJCeS,viral 50,weekly-2020-12-10--2020-12-10.csv
3,Basta você me ligar - English Version,Kim Sola,https://open.spotify.com/track/3qBYNGry835B4vy4IV29AG,viral 50,weekly-2020-12-10--2020-12-10.csv
4,Space Girl,Frances Forever,https://open.spotify.com/track/5tfZ1uYrArdbDqiZ7z1aCE,viral 50,weekly-2020-12-10--2020-12-10.csv
5,Ilusão (Cracolândia),MC Hariel,https://open.spotify.com/track/6WXglvTFRmjlHHhgjYMNif,viral 50,weekly-2020-12-10--2020-12-10.csv
6,Home,Edith Whiskers,https://open.spotify.com/track/18V1UiYRvWYwn01CRDbbuR,viral 50,weekly-2020-12-10--2020-12-10.csv
7,Dancing in My Room,347aidan,https://open.spotify.com/track/6Pgmqg15yVexuOgtzuxwoX,viral 50,weekly-2020-12-10--2020-12-10.csv
8,Visão de Futuro,Abbot,https://open.spotify.com/track/2RjvQychgHPcxpghmP2p9s,viral 50,weekly-2020-12-10--2020-12-10.csv
9,Jenny (I Wanna Ruin Our Friendship),Studio Killers,https://open.spotify.com/track/7lgA34nFXxjqQgyLkPUcLv,viral 50,weekly-2020-12-10--2020-12-10.csv
10,Just the Two of Us,"Grover Washington, Jr.",https://open.spotify.com/track/5fdNHVZHbWB1AaXk4RBGVD,viral 50,weekly-2020-12-10--2020-12-10.csv
11,Cabaré,Nêgo Jhá,https://open.spotify.com/track/3NYdvUDBa2Y5UNhqH4INC1,viral 50,weekly-2020-12-10--2020-12-10.csv
12,Letícia,Zé Vaqueiro,https://open.spotify.com/track/2R1OgezGfBMeiAcMpJ1EkH,viral 50,weekly-2020-12-10--2020-12-10.csv
13,Sentimento Seu Nenhum,DJ Lucas Beat,https://open.spotify.com/track/74mDE76hPSE74NkqqJk4Ke,viral 50,weekly-2020-12-10--2020-12-10.csv
14,Lance Individual,Jorge & Mateus,https://open.spotify.com/track/7GLWWrk1YlkPYqJK3ynIA0,viral 50,weekly-2020-12-10--2020-12-10.csv
15,Elas Gostam de Gasolina - Ao Vivo,Anderson & Vei da Pisadinha,https://open.spotify.com/track/3tkEf7vw4zDBFAQxY1vdcv,viral 50,weekly-2020-12-10--2020-12-10.csv
16,Faz a Pose,MC Teteu,https://open.spotify.com/track/1sTVKLLFDfAfowsG4bRBN4,viral 50,weekly-2020-12-10--2020-12-10.csv
17,Breca novinha no grau,MC 7Kssio,https://open.spotify.com/track/7lkuh36jAFdN8I5f0Kq3uq,viral 50,weekly-2020-12-10--2020-12-10.csv
18,Maçã Verde,MC Hariel,https://open.spotify.com/track/7lJoRyuNJtuiqTcKtuMuIR,viral 50,weekly-2020-12-10--2020-12-10.csv
19,Um Sabadão Desse Uma Lua Dessa,Mc Talibã,https://open.spotify.com/track/3KfyRuNdcCGsZb15sqrXDA,viral 50,weekly-2020-12-10--2020-12-10.csv
20,Todavia Me Alegrarei,Sarah Netto,https://open.spotify.com/track/58fEepDcdSr6vSyU6sujJ3,viral 50,weekly-2020-12-10--2020-12-10.csv
21,MAGO,GFRIEND,https://open.spotify.com/track/46WaBBaEHzgbN88Ew0nh50,viral 50,weekly-2020-12-10--2020-12-10.csv
22,Só Tem Eu,Zé Felipe,https://open.spotify.com/track/1X0MaGErD8rcspqQs9s2m0,viral 50,weekly-2020-12-10--2020-12-10.csv
23,EU VOU COMER SEU C* NO UNO,MC RENANZINHO SM,https://open.spotify.com/track/3Gavv3QUKE5VZOCuqp879C,viral 50,weekly-2020-12-10--2020-12-10.csv
24,Não Fica Apaixonadinha,MC Lorenzo,https://open.spotify.com/track/7yg44lHcHq9PWSlXD1WPYT,viral 50,weekly-2020-12-10--2020-12-10.csv
25,Line Without a Hook,Ricky Montgomery,https://open.spotify.com/track/5jvgec3P4jyoZUPTy2pWDR,viral 50,weekly-2020-12-10--2020-12-10.csv
26,Escorpião,Xamã,https://open.spotify.com/track/4G02O6Qd846OFww8HHQamh,viral 50,weekly-2020-12-10--2020-12-10.csv
27,frequente(mente),CHAMELEO,https://open.spotify.com/track/2Wr7dUhp537y5JzKtyqheq,viral 50,weekly-2020-12-10--2020-12-10.csv
28,Nêga,Tarcísio do Acordeon,https://open.spotify.com/track/3S2iI46NmKyZsoxs2NByIP,viral 50,weekly-2020-12-10--2020-12-10.csv
29,Onde Estás,Banda Sentimentos,https://open.spotify.com/track/51lR43HOHHF0REvbSSoYU3,viral 50,weekly-2020-12-10--2020-12-10.csv
30,Hackearam-Me,Tierry,https://open.spotify.com/track/5NeBu4oKweDXIjhvYqtbLo,viral 50,weekly-2020-12-10--2020-12-10.csv
31,Viciou na Flauta (feat. MC Mari),Chefe Coringa,https://open.spotify.com/track/5iRBc5ICQub0U8KvCU2GOx,viral 50,weekly-2020-12-10--2020-12-10.csv
32,Rainha da Favela,LUDMILLA,https://open.spotify.com/track/3vu864xi5Xis9VfOsJpmXu,viral 50,weekly-2020-12-10--2020-12-10.csv
33,Rita,Tierry,https://open.spotify.com/track/1nDCZBI8MaHXI2f36dnQyG,viral 50,weekly-2020-12-10--2020-12-10.csv
34,Set 2.0: Homenagem aos Relíquias,DJ Matt D,https://open.spotify.com/track/566AZpR4FJErkhS3CmuaWu,viral 50,weekly-2020-12-10--2020-12-10.csv
35,É Só Botada,MC Levin,https://open.spotify.com/track/07c9lzwx1IIm101PnB4BZu,viral 50,weekly-2020-12-10--2020-12-10.csv
36,Pedaço de Mim,OIK,https://open.spotify.com/track/2fEgPCDD0qRvZeVrY381EW,viral 50,weekly-2020-12-10--2020-12-10.csv
37,Coração Na Cama - Ao Vivo,Hugo & Guilherme,https://open.spotify.com/track/2nZj5YymF54qhAu7RneVP6,viral 50,weekly-2020-12-10--2020-12-10.csv
38,Presentinho - Ao Vivo,Guga Nandes,https://open.spotify.com/track/2RfntUR79sYuQQmnVSYcSs,viral 50,weekly-2020-12-10--2020-12-10.csv
39,Whoopty,CJ,https://open.spotify.com/track/5vGLcdRuSbUhD8ScwsGSdA,viral 50,weekly-2020-12-10--2020-12-10.csv
40,Adderall (Corvette Corvette),Popp Hunna,https://open.spotify.com/track/3aAmQOxRPeKDL0HMWFA5qn,viral 50,weekly-2020-12-10--2020-12-10.csv
41,Tá Faltando Eu,Luan Estilizado,https://open.spotify.com/track/3gY2oyydautEwY7SsQeF4Q,viral 50,weekly-2020-12-10--2020-12-10.csv
42,A Pior Parte,Renno,https://open.spotify.com/track/5It3UpCRrZM6SJTL8dIQOV,viral 50,weekly-2020-12-10--2020-12-10.csv
43,Oh Rita - Magrão,DJ Lucas Beat,https://open.spotify.com/track/14sajrBDOrzimlnkNivhOa,viral 50,weekly-2020-12-10--2020-12-10.csv
44,Litrão Remix,Petter Ferraz,https://open.spotify.com/track/2tIfyItTc8R0a8Vzrg1IxZ,viral 50,weekly-2020-12-10--2020-12-10.csv
45,Amor e Fé - Acústico,Hungria Hip Hop,https://open.spotify.com/track/5ra6CI0pEzqjxPEZeBz0d7,viral 50,weekly-2020-12-10--2020-12-10.csv
46,"Ele É Ele, Eu Sou Eu",Wesley Safadão,https://open.spotify.com/track/7EWXP47VlXKO3r7mNxuWHw,viral 50,weekly-2020-12-10--2020-12-10.csv
47,Senta no Fazendeiro,Mc Jacaré,https://open.spotify.com/track/1wsL4Lgoo27ETnLt6svbnT,viral 50,weekly-2020-12-10--2020-12-10.csv
48,Faz a Pose Olha o Flash,DJ TITÍ OFICIAL,https://open.spotify.com/track/5Jil3l3bNQiTOQ0WFODKDO,viral 50,weekly-2020-12-10--2020-12-10.csv
49,Chato Pa Carai / Recaída / Vai Me Dando Corda / Salseiro / Ninguém É Dono de Ninguém - Ao Vivo,Vou Zuar,https://open.spotify.com/track/7pK4HfptJem9oBME3QDXYm,viral 50,weekly-2020-12-10--2020-12-10.csv
50,I CAN'T STOP ME,TWICE,https://open.spotify.com/track/3apeXzypBMnUfYcZYNX6DH,viral 50,weekly-2020-12-10--2020-12-10.csv
1,Amor ou o Litrão,Petter Ferraz,https://open.spotify.com/track/7qmnP8Woc47dLSrMD5MxL1,viral 50,weekly-2020-12-17--2020-12-17.csv
2,Eu vou tirar você do cabaré,Israell Muniz,https://open.spotify.com/track/3yBOCItZQIjGV0PT5UJCeS,viral 50,weekly-2020-12-17--2020-12-17.csv
3,space girl,Frances Forever,https://open.spotify.com/track/7FjIYiD53wxlQmzTT6Wdpf,viral 50,weekly-2020-12-17--2020-12-17.csv
4,Basta você me ligar - English Version,Kim Sola,https://open.spotify.com/track/3qBYNGry835B4vy4IV29AG,viral 50,weekly-2020-12-17--2020-12-17.csv
5,Ilusão (Cracolândia),MC Hariel,https://open.spotify.com/track/6WXglvTFRmjlHHhgjYMNif,viral 50,weekly-2020-12-17--2020-12-17.csv
6,Home,Edith Whiskers,https://open.spotify.com/track/18V1UiYRvWYwn01CRDbbuR,viral 50,weekly-2020-12-17--2020-12-17.csv
7,Dancing in My Room,347aidan,https://open.spotify.com/track/6Pgmqg15yVexuOgtzuxwoX,viral 50,weekly-2020-12-17--2020-12-17.csv
8,Visão de Futuro,Abbot,https://open.spotify.com/track/2RjvQychgHPcxpghmP2p9s,viral 50,weekly-2020-12-17--2020-12-17.csv
9,Cabaré,Nêgo Jhá,https://open.spotify.com/track/3NYdvUDBa2Y5UNhqH4INC1,viral 50,weekly-2020-12-17--2020-12-17.csv
10,"25 É Natal, 31 É Ano Novo (feat. MC GW)",Barca Na Batida,https://open.spotify.com/track/1tymhVit98PMV3xy7GBAyY,viral 50,weekly-2020-12-17--2020-12-17.csv
11,Escorpião,Xamã,https://open.spotify.com/track/46AFlLXnzZHZBxq44rVnsM,viral 50,weekly-2020-12-17--2020-12-17.csv
12,Elas Gostam de Gasolina - Ao Vivo,Anderson & Vei da Pisadinha,https://open.spotify.com/track/3tkEf7vw4zDBFAQxY1vdcv,viral 50,weekly-2020-12-17--2020-12-17.csv
13,Jenny (I Wanna Ruin Our Friendship),Studio Killers,https://open.spotify.com/track/7lgA34nFXxjqQgyLkPUcLv,viral 50,weekly-2020-12-17--2020-12-17.csv
14,Black Mamba,aespa,https://open.spotify.com/track/1t2qYCAjUAoGfeFeoBlK51,viral 50,weekly-2020-12-17--2020-12-17.csv
15,Lance Individual,Jorge & Mateus,https://open.spotify.com/track/7GLWWrk1YlkPYqJK3ynIA0,viral 50,weekly-2020-12-17--2020-12-17.csv
16,Faz a Pose,MC Teteu,https://open.spotify.com/track/1sTVKLLFDfAfowsG4bRBN4,viral 50,weekly-2020-12-17--2020-12-17.csv
17,Nêga,Tarcísio do Acordeon,https://open.spotify.com/track/3S2iI46NmKyZsoxs2NByIP,viral 50,weekly-2020-12-17--2020-12-17.csv
18,Just the Two of Us,"Grover Washington, Jr.",https://open.spotify.com/track/5fdNHVZHbWB1AaXk4RBGVD,viral 50,weekly-2020-12-17--2020-12-17.csv
19,Letícia,Zé Vaqueiro,https://open.spotify.com/track/2R1OgezGfBMeiAcMpJ1EkH,viral 50,weekly-2020-12-17--2020-12-17.csv
20,Maçã Verde,MC Hariel,https://open.spotify.com/track/7lJoRyuNJtuiqTcKtuMuIR,viral 50,weekly-2020-12-17--2020-12-17.csv
21,Sentimento Seu Nenhum,DJ Lucas Beat,https://open.spotify.com/track/74mDE76hPSE74NkqqJk4Ke,viral 50,weekly-2020-12-17--2020-12-17.csv
22,A Pior Parte,Renno,https://open.spotify.com/track/5It3UpCRrZM6SJTL8dIQOV,viral 50,weekly-2020-12-17--2020-12-17.csv
23,Eu Vou Tirar Você do Cabaré,Murilo Costa,https://open.spotify.com/track/1LRN7VyDgvvUMwYl0rSjBy,viral 50,weekly-2020-12-17--2020-12-17.csv
24,Prisoner (feat. Dua Lipa),Miley Cyrus,https://open.spotify.com/track/2Oycxb8QbPkpHTo8ZrmG0B,viral 50,weekly-2020-12-17--2020-12-17.csv
25,Tapão Nervoso,Jheo Chavoso,https://open.spotify.com/track/233lqmrvWyIC7u5GiAnTV4,viral 50,weekly-2020-12-17--2020-12-17.csv
26,Monster (Shawn Mendes & Justin Bieber),Shawn Mendes,https://open.spotify.com/track/1HbA4N1MiOsPthALesGFR1,viral 50,weekly-2020-12-17--2020-12-17.csv
27,Só Tem Eu,Zé Felipe,https://open.spotify.com/track/1X0MaGErD8rcspqQs9s2m0,viral 50,weekly-2020-12-17--2020-12-17.csv
28,Hackearam-Me,Tierry,https://open.spotify.com/track/5NeBu4oKweDXIjhvYqtbLo,viral 50,weekly-2020-12-17--2020-12-17.csv
29,É Só Botada,MC Levin,https://open.spotify.com/track/07c9lzwx1IIm101PnB4BZu,viral 50,weekly-2020-12-17--2020-12-17.csv
30,Line Without a Hook,Ricky Montgomery,https://open.spotify.com/track/5NvOZCjZaGGGL597exlQWv,viral 50,weekly-2020-12-17--2020-12-17.csv
31,Breca novinha no grau,MC 7Kssio,https://open.spotify.com/track/7lkuh36jAFdN8I5f0Kq3uq,viral 50,weekly-2020-12-17--2020-12-17.csv
32,Um Sabadão Desse Uma Lua Dessa,Mc Talibã,https://open.spotify.com/track/3KfyRuNdcCGsZb15sqrXDA,viral 50,weekly-2020-12-17--2020-12-17.csv
33,Privilégio,MC Luan da BS,https://open.spotify.com/track/2ASs0n7ukfyxAxDtdir4vF,viral 50,weekly-2020-12-17--2020-12-17.csv
34,To Fazendo Falta / Desejo de Amar / Inaraí - Ao Vivo,Kamisa 10,https://open.spotify.com/track/0nDEBQJ8uQY7fdeScUSDXQ,viral 50,weekly-2020-12-17--2020-12-17.csv
35,Coração Na Cama - Ao Vivo,Hugo & Guilherme,https://open.spotify.com/track/2nZj5YymF54qhAu7RneVP6,viral 50,weekly-2020-12-17--2020-12-17.csv
36,Presentinho - Ao Vivo,Guga Nandes,https://open.spotify.com/track/2RfntUR79sYuQQmnVSYcSs,viral 50,weekly-2020-12-17--2020-12-17.csv
37,Whoopty,CJ,https://open.spotify.com/track/5vGLcdRuSbUhD8ScwsGSdA,viral 50,weekly-2020-12-17--2020-12-17.csv
38,Rainha da Favela,LUDMILLA,https://open.spotify.com/track/3vu864xi5Xis9VfOsJpmXu,viral 50,weekly-2020-12-17--2020-12-17.csv
39,MAGO,GFRIEND,https://open.spotify.com/track/46WaBBaEHzgbN88Ew0nh50,viral 50,weekly-2020-12-17--2020-12-17.csv
40,Tá Faltando Eu,Luan Estilizado,https://open.spotify.com/track/3gY2oyydautEwY7SsQeF4Q,viral 50,weekly-2020-12-17--2020-12-17.csv
41,Oh Rita - Magrão,DJ Lucas Beat,https://open.spotify.com/track/14sajrBDOrzimlnkNivhOa,viral 50,weekly-2020-12-17--2020-12-17.csv
42,Rita,Tierry,https://open.spotify.com/track/1nDCZBI8MaHXI2f36dnQyG,viral 50,weekly-2020-12-17--2020-12-17.csv
43,"Ele É Ele, Eu Sou Eu",Wesley Safadão,https://open.spotify.com/track/7EWXP47VlXKO3r7mNxuWHw,viral 50,weekly-2020-12-17--2020-12-17.csv
44,Pedaço de Mim,OIK,https://open.spotify.com/track/2fEgPCDD0qRvZeVrY381EW,viral 50,weekly-2020-12-17--2020-12-17.csv
45,Amor e Fé - Acústico,Hungria Hip Hop,https://open.spotify.com/track/5ra6CI0pEzqjxPEZeBz0d7,viral 50,weekly-2020-12-17--2020-12-17.csv
46,Dependência,Théo e Gabriel,https://open.spotify.com/track/7MHAgpzDRQbbubsm73Vv3I,viral 50,weekly-2020-12-17--2020-12-17.csv
47,Onde Estás,Banda Sentimentos,https://open.spotify.com/track/51lR43HOHHF0REvbSSoYU3,viral 50,weekly-2020-12-17--2020-12-17.csv
48,GIRL LIKE ME,Black Eyed Peas,https://open.spotify.com/track/2vBET2pmrQqafaS6zIaYta,viral 50,weekly-2020-12-17--2020-12-17.csv
49,Não Fica Apaixonadinha,MC Lorenzo,https://open.spotify.com/track/7yg44lHcHq9PWSlXD1WPYT,viral 50,weekly-2020-12-17--2020-12-17.csv
50,EU VOU COMER SEU C* NO UNO,MC RENANZINHO SM,https://open.spotify.com/track/3Gavv3QUKE5VZOCuqp879C,viral 50,weekly-2020-12-17--2020-12-17.csv
1,Nega Chegando,O Boy da Seresta,https://open.spotify.com/track/5XyDFMwY1NTIlkbzcfVyl3,viral 50,weekly-2020-12-24--2020-12-24.csv
2,Amor ou o Litrão,Petter Ferraz,https://open.spotify.com/track/7qmnP8Woc47dLSrMD5MxL1,viral 50,weekly-2020-12-24--2020-12-24.csv
3,Mmmh,KAI,https://open.spotify.com/track/5dntGTbUtmUO239wQ0k3yM,viral 50,weekly-2020-12-24--2020-12-24.csv
4,"25 É Natal, 31 É Ano Novo (feat. MC GW)",Barca Na Batida,https://open.spotify.com/track/1tymhVit98PMV3xy7GBAyY,viral 50,weekly-2020-12-24--2020-12-24.csv
5,Eu Vou Tirar Você Do Cabaré,Israell Muniz,https://open.spotify.com/track/4dkMmfrNEIUMjoEIFHA2yy,viral 50,weekly-2020-12-24--2020-12-24.csv
6,Tapão Nervoso,Jheo Chavoso,https://open.spotify.com/track/233lqmrvWyIC7u5GiAnTV4,viral 50,weekly-2020-12-24--2020-12-24.csv
7,Mtg - Vem sentando vem,Dj Nbeat,https://open.spotify.com/track/2afirRVDfxKW1gKFc5HqHM,viral 50,weekly-2020-12-24--2020-12-24.csv
8,Given-Taken,ENHYPEN,https://open.spotify.com/track/69WpV0U7OMNFGyq8I63dcC,viral 50,weekly-2020-12-24--2020-12-24.csv
9,space girl,Frances Forever,https://open.spotify.com/track/7FjIYiD53wxlQmzTT6Wdpf,viral 50,weekly-2020-12-24--2020-12-24.csv
10,Ilusão (Cracolândia),MC Hariel,https://open.spotify.com/track/6WXglvTFRmjlHHhgjYMNif,viral 50,weekly-2020-12-24--2020-12-24.csv
11,Elas Gostam de Gasolina - Ao Vivo,Anderson & Vei da Pisadinha,https://open.spotify.com/track/3tkEf7vw4zDBFAQxY1vdcv,viral 50,weekly-2020-12-24--2020-12-24.csv
12,Maçã Verde,MC Hariel,https://open.spotify.com/track/7lJoRyuNJtuiqTcKtuMuIR,viral 50,weekly-2020-12-24--2020-12-24.csv
13,Maracujá,Luke Diamante,https://open.spotify.com/track/3SrYAuXEGQJD0EbAT6wmOB,viral 50,weekly-2020-12-24--2020-12-24.csv
14,Visão de Futuro,Abbot,https://open.spotify.com/track/2RjvQychgHPcxpghmP2p9s,viral 50,weekly-2020-12-24--2020-12-24.csv
15,Faz a Pose,MC Teteu,https://open.spotify.com/track/1sTVKLLFDfAfowsG4bRBN4,viral 50,weekly-2020-12-24--2020-12-24.csv
16,Home,Edith Whiskers,https://open.spotify.com/track/18V1UiYRvWYwn01CRDbbuR,viral 50,weekly-2020-12-24--2020-12-24.csv
17,PayPal,313Gang,https://open.spotify.com/track/59zZeFKnpq8bHsEaqFXGMj,viral 50,weekly-2020-12-24--2020-12-24.csv
18,Lance Individual,Jorge & Mateus,https://open.spotify.com/track/7GLWWrk1YlkPYqJK3ynIA0,viral 50,weekly-2020-12-24--2020-12-24.csv
19,Nêga,Tarcísio do Acordeon,https://open.spotify.com/track/3S2iI46NmKyZsoxs2NByIP,viral 50,weekly-2020-12-24--2020-12-24.csv
20,Dancing in My Room,347aidan,https://open.spotify.com/track/6Pgmqg15yVexuOgtzuxwoX,viral 50,weekly-2020-12-24--2020-12-24.csv
21,Golpe Trocado,Mc Frog,https://open.spotify.com/track/0nGOQOcurYXEWKcWi2ZrQo,viral 50,weekly-2020-12-24--2020-12-24.csv
22,Coração Na Cama - Ao Vivo,Hugo & Guilherme,https://open.spotify.com/track/2nZj5YymF54qhAu7RneVP6,viral 50,weekly-2020-12-24--2020-12-24.csv
23,Jenny (I Wanna Ruin Our Friendship),Studio Killers,https://open.spotify.com/track/7lgA34nFXxjqQgyLkPUcLv,viral 50,weekly-2020-12-24--2020-12-24.csv
24,Letícia,Zé Vaqueiro,https://open.spotify.com/track/2R1OgezGfBMeiAcMpJ1EkH,viral 50,weekly-2020-12-24--2020-12-24.csv
25,Just the Two of Us,"Grover Washington, Jr.",https://open.spotify.com/track/5fdNHVZHbWB1AaXk4RBGVD,viral 50,weekly-2020-12-24--2020-12-24.csv
26,Black Mamba,aespa,https://open.spotify.com/track/1t2qYCAjUAoGfeFeoBlK51,viral 50,weekly-2020-12-24--2020-12-24.csv
27,Só Tem Eu,Zé Felipe,https://open.spotify.com/track/1X0MaGErD8rcspqQs9s2m0,viral 50,weekly-2020-12-24--2020-12-24.csv
28,Oh My God,Edy Lemond,https://open.spotify.com/track/0lxmZ4evzbuphwYIj8Kqr0,viral 50,weekly-2020-12-24--2020-12-24.csv
29,Privilégio,MC Luan da BS,https://open.spotify.com/track/2ASs0n7ukfyxAxDtdir4vF,viral 50,weekly-2020-12-24--2020-12-24.csv
30,Sentimento Seu Nenhum,DJ Lucas Beat,https://open.spotify.com/track/74mDE76hPSE74NkqqJk4Ke,viral 50,weekly-2020-12-24--2020-12-24.csv
31,Poesia Acústica 10: Recomeçar,Pineapple StormTv,https://open.spotify.com/track/4pwFy4YPNGMxK2P2FfQfvt,viral 50,weekly-2020-12-24--2020-12-24.csv
32,Bandida,Pabllo Vittar,https://open.spotify.com/track/2VFTgZwiAdrADSLrUNHWt9,viral 50,weekly-2020-12-24--2020-12-24.csv
33,Um Sabadão Desse Uma Lua Dessa,Mc Talibã,https://open.spotify.com/track/3KfyRuNdcCGsZb15sqrXDA,viral 50,weekly-2020-12-24--2020-12-24.csv
34,Foi Pá Pum,Simone & Simaria,https://open.spotify.com/track/6F7tttrdq7aUdxXVeo0nKp,viral 50,weekly-2020-12-24--2020-12-24.csv
35,É Só Botada,MC Levin,https://open.spotify.com/track/07c9lzwx1IIm101PnB4BZu,viral 50,weekly-2020-12-24--2020-12-24.csv
36,A Pior Parte,Renno,https://open.spotify.com/track/5It3UpCRrZM6SJTL8dIQOV,viral 50,weekly-2020-12-24--2020-12-24.csv
37,Meia Noite,Zé Vaqueiro,https://open.spotify.com/track/2ylAocQwOgzelMbW9KJL56,viral 50,weekly-2020-12-24--2020-12-24.csv
38,Amor da Despedida,Os Barões Da Pisadinha,https://open.spotify.com/track/0WlmiIK5qFQ4dAB4mCA4sI,viral 50,weekly-2020-12-24--2020-12-24.csv
39,Amor e Fé - Acústico,Hungria Hip Hop,https://open.spotify.com/track/5ra6CI0pEzqjxPEZeBz0d7,viral 50,weekly-2020-12-24--2020-12-24.csv
40,"Ele É Ele, Eu Sou Eu",Wesley Safadão,https://open.spotify.com/track/7EWXP47VlXKO3r7mNxuWHw,viral 50,weekly-2020-12-24--2020-12-24.csv
41,Hackearam-Me,Tierry,https://open.spotify.com/track/5NeBu4oKweDXIjhvYqtbLo,viral 50,weekly-2020-12-24--2020-12-24.csv
42,Escorpião,Xamã,https://open.spotify.com/track/46AFlLXnzZHZBxq44rVnsM,viral 50,weekly-2020-12-24--2020-12-24.csv
43,Presentinho - Ao Vivo,Guga Nandes,https://open.spotify.com/track/2RfntUR79sYuQQmnVSYcSs,viral 50,weekly-2020-12-24--2020-12-24.csv
44,Pedaço de Mim,OIK,https://open.spotify.com/track/2fEgPCDD0qRvZeVrY381EW,viral 50,weekly-2020-12-24--2020-12-24.csv
45,Só Penso no Lar / Mande um Sinal / Porradão / Modo Avião - Ao Vivo,Kamisa 10,https://open.spotify.com/track/2PYMEHAGYp28l3t0iBYglI,viral 50,weekly-2020-12-24--2020-12-24.csv
46,Rita,Tierry,https://open.spotify.com/track/1nDCZBI8MaHXI2f36dnQyG,viral 50,weekly-2020-12-24--2020-12-24.csv
47,Tá Faltando Eu,Luan Estilizado,https://open.spotify.com/track/3gY2oyydautEwY7SsQeF4Q,viral 50,weekly-2020-12-24--2020-12-24.csv
48,Line Without a Hook,Ricky Montgomery,https://open.spotify.com/track/5NvOZCjZaGGGL597exlQWv,viral 50,weekly-2020-12-24--2020-12-24.csv
49,Breca novinha no grau,MC 7Kssio,https://open.spotify.com/track/7lkuh36jAFdN8I5f0Kq3uq,viral 50,weekly-2020-12-24--2020-12-24.csv
50,Coração Gelado,DJ BOY,https://open.spotify.com/track/6pCjA2lKzvMGOeOzde3kEl,viral 50,weekly-2020-12-24--2020-12-24.csv
1,Nega Chegando,O Boy da Seresta,https://open.spotify.com/track/5XyDFMwY1NTIlkbzcfVyl3,viral 50,weekly-2020-12-31--2020-12-31.csv
2,Meia Noite (Você tem meu Whatsapp),Tarcísio do Acordeon,https://open.spotify.com/track/6sPBi0qLI6KM3yXX56NxsA,viral 50,weekly-2020-12-31--2020-12-31.csv
3,,,https://open.spotify.com/track/74kCf4Yd2jr91yinngEt0P,viral 50,weekly-2020-12-31--2020-12-31.csv
4,"25 É Natal, 31 É Ano Novo (feat. MC GW)",Barca Na Batida,https://open.spotify.com/track/1tymhVit98PMV3xy7GBAyY,viral 50,weekly-2020-12-31--2020-12-31.csv
5,Amor ou o Litrão,Petter Ferraz,https://open.spotify.com/track/7qmnP8Woc47dLSrMD5MxL1,viral 50,weekly-2020-12-31--2020-12-31.csv
6,Mtg - Vem sentando vem,Dj Nbeat,https://open.spotify.com/track/2afirRVDfxKW1gKFc5HqHM,viral 50,weekly-2020-12-31--2020-12-31.csv
7,Tapão Nervoso,Jheo Chavoso,https://open.spotify.com/track/233lqmrvWyIC7u5GiAnTV4,viral 50,weekly-2020-12-31--2020-12-31.csv
8,ALÔ AMBEV - funk remix,DJ Lucas Beat,https://open.spotify.com/track/4yD8WmB9NJVz1qYLD98iS1,viral 50,weekly-2020-12-31--2020-12-31.csv
9,Mmmh,KAI,https://open.spotify.com/track/5dntGTbUtmUO239wQ0k3yM,viral 50,weekly-2020-12-31--2020-12-31.csv
10,Tô Fumando um Chá,MC Nandinho,https://open.spotify.com/track/7aOPf0C61Y85RPdBgxcKoW,viral 50,weekly-2020-12-31--2020-12-31.csv
11,"Magrão do Wagner 2 (feat. MC GW, MC Denny & MC VN 085)",MC Renatinho Falcão,https://open.spotify.com/track/0SAmedjEENlUIGfmJggGWf,viral 50,weekly-2020-12-31--2020-12-31.csv
12,Elas Gostam de Gasolina - Ao Vivo,Anderson & Vei da Pisadinha,https://open.spotify.com/track/3tkEf7vw4zDBFAQxY1vdcv,viral 50,weekly-2020-12-31--2020-12-31.csv
13,Eu Vou Tirar Você Do Cabaré,Israell Muniz,https://open.spotify.com/track/4dkMmfrNEIUMjoEIFHA2yy,viral 50,weekly-2020-12-31--2020-12-31.csv
14,Maçã Verde,MC Hariel,https://open.spotify.com/track/7lJoRyuNJtuiqTcKtuMuIR,viral 50,weekly-2020-12-31--2020-12-31.csv
15,Faz a Pose,MC Teteu,https://open.spotify.com/track/1sTVKLLFDfAfowsG4bRBN4,viral 50,weekly-2020-12-31--2020-12-31.csv
16,Xerecard,Jeff Costa,https://open.spotify.com/track/1O74aTse7W5hd2rAvnEVaW,viral 50,weekly-2020-12-31--2020-12-31.csv
17,Coração Na Cama - Ao Vivo,Hugo & Guilherme,https://open.spotify.com/track/2nZj5YymF54qhAu7RneVP6,viral 50,weekly-2020-12-31--2020-12-31.csv
18,Ilusão (Cracolândia),MC Hariel,https://open.spotify.com/track/6WXglvTFRmjlHHhgjYMNif,viral 50,weekly-2020-12-31--2020-12-31.csv
19,Nêga,Tarcísio do Acordeon,https://open.spotify.com/track/3S2iI46NmKyZsoxs2NByIP,viral 50,weekly-2020-12-31--2020-12-31.csv
20,Golpe Trocado,Mc Frog,https://open.spotify.com/track/0nGOQOcurYXEWKcWi2ZrQo,viral 50,weekly-2020-12-31--2020-12-31.csv
